"RegionName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02"
"Lansing, MI",78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84900,82250,80000,79999.5,80000,80000,89900,79950,76750,80000,80000,89900,99000,99900,99900,102247.5,97950,88000,97000,94250,88500,86900,82900,82400,82400,84950,92900,89900,77400,74900,74900
"Fayetteville, AR",79,156450,149900,148950,145000,145000,145000,139900,141100,139250,139900,139900,139900,139900,140000,147700,135000,135000,135900,135000,135450,139250,135000,135900,135000,135000,135000,139450,142250,149900,147900,140950,149000,139450,139900,148300,149000,165500,146950,144450,144450,159000,149500,158000,164950,169900,145000,156500,134500,145000,145000,146350,149950,160000,169900,164499,165000,165000,163000,164750,166700,164900,177000,179000,179900,162450,175000,169900,165500,170000,175000,171850,174700,170650,165000
"Pensacola, FL",80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158170,158150,158150,153900,151000,134900,153900,153900,150450,159900,159900,134900,140000
"York, PA",81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110000,96450,89900,89900,85000,86000,85000,87250,85000,84900,84950,89900,85000,81250,79900,85000,89900,87900,96750,99000,99000,90900,98000,99900,111000,107100,101650
"Corpus Christi, TX",82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178000,189900,190000,178500,179900,181450,175000,175000,171500,189900,166000,189000,195000,204000,204000,219900,209950,209900,181500,175500,183000
"Reno, NV",83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267000,252500,249900,250000,250000,260000,250000,260000,270000,272500,293750,292000,312450,309500,3e+05,3e+05,319000,319700,309500,325000,335000
"Asheville, NC",84,,,,,,,,,,,,,,,,,,,,,,,,339900,322500,310000,295000,269000,295000,343000,360000,343000,334897.5,341450,336447.5,349000,339447.5,329895,340000,350000,340000,368000,352500,350000,325000,299900,295500,277000,295000,299700,285000,322500,322500,302500,320000,299450,325500,345000,327450,320000,350000,365000,350000,365000,371000,347000,339800,339000,349000,349000,349995,366055.5,355000,360000
"Huntsville, AL",85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98588,94500,109900,99900,89000,93000,89500,90000,89000,90000,88000,89000,88000,85500
"Reading, PA",86,,,,,,,,,,,,,,,,,,,,,,,,,,,,139900,137950,154900,159900,144900,131000,132450,129900,130000,123450,136900,149900,144900,139900,142450,146900,139900,139947.5,139900,139900,139900,139900,125000,115000,115950,119900,125000,132450,147450,149900,149900,143500,140000,142250,140000,154000,154900,159900,149950,154900,149950,144950,142200,139900,139900,139900,138700
"Killeen, TX",87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153000,139900,139900,149900,144900,140000,139900,154000,149997.5,148000,145800,147950,149999.5,140000,144700,149000,155937.5,155000,152450,144500,144700,145900,139960,140000,140000,135950,127950,122500,134950
"Canton, OH",88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69700,74900,69900,79900,80950,79900,69900,72450,79900,79900,89900,89900,95000,95000,89900,89900,93950,89500,83450,89000,86500,80950,89900,89900,89900,90000,94900,94900,94950,98750,93950,96000,97000,99900,94950,89900,84900,79900,89200,89900,89900,89900,90000,95000
"Manchester, NH",89,217500,209900,209900,209900,215000,214900,214900,219450,219000,209900,219000,219900,214900,197450,194040,190000,198800,199900,199000,199950,189900,169450,191900,190000,182500,187500,190000,194750,180150,199000,199900,199000,197500,197000,195400,196400,209000,209450,215305,225000,216900,224900,224700,231400,234700,229900,239500,245000,237450,230000,229900,230000,234900,229900,229900,229900,229900,225000,224900,224900,225000,220000,222450,224900,229900,232500,229000,229900,224950,225000,221000,222000,228000,218450
