"RegionName","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02"
"Columbia, SC",64,,,,,,1600,1422.5,1500,1350,1350,1400,1395,1350,1295,1437.5,1400,1350,1350,1350,1300,1295,1250,1250,1295,1295,1300,1300,1300,1350,1300,1280,1295,1297.5,1250,1285,1295,1295,1275,1350,1395,1350,1395,1395,1350,1300,1350,1400,1400,1350,1300,1275,1300,1350,1295,1400,1300,1300,1300,1300,1350,1395,1350,1350,1350,1375,1350,1350,1350,1350,1350,1350,1350,1385
"Greensboro, NC",65,,,,,,,,,,,,,,,,,,,,,,1550,1350,1497.5,1550,1495,1447.5,1600,1797.5,1800,1500,1499.5,1399,1350,1299,1200,1195,1272.5,1285,1150,1195,1325,1325,1300,1325,1350,1237.5,1200,1262.5,1275,1275,1330,1300,1395,1395,1400,1350,1350,1300,1285,1350,1375,1375,1400,1450,1450,1475,1459.5,1425,1400,1400,1295,1445
"North Port-Sarasota-Bradenton, FL",66,,,,,,,,,,,,,,2500,2400,2500,2500,2497.5,2400,2450,2600,2775,2550,2500,2500,2550,2500,2500,2300,2500,2500,2450,2500,2475,2300,2100,2200,2195,2200,2100,2100,2100,1950,2009,2029.5,2075,2100,1950,1950,1950,1950,2100,2100,2100,2100,2200,2159.5,2200,2200,2100,2200,2225,2450,2495,2395,2229,2250,2201.5,2200,2100,1995,2100,2195
"Little Rock, AR",67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300,1387.5,1400,1500,1400,1325,1375,1350,1500,1300,1387.5,1400,1400,1500
"Stockton, CA",68,,,,,,,,,,,,1595,1550,1575,1565,1500,1495,1595,1500,1500,1550,1595,1525,1500,1500,1550,1500,1500,1595,1550,1550,1590,1595,1500,1500,1500,1500,1500,1525,1495,1500,1525,1499.5,1500,1550,1649.5,1550,1600,1597.5,1595,1647,1695,1650,1695,1650,1695,1695,1650,1695,1695,1650,1697.5,1724.5,1750,1695,1700,1750,1750,1850,1750,1750,1850,1800
"Charleston, SC",69,,,,,,,,,,,,1595,1597.5,1550,1600,1700,1625,1600,1595,1562.5,1550,1600,1600,1795,1600,1550,1550,1550,1600,1600,1600,1550,1590,1525,1557.5,1710,1500,1475,1475,1495,1500,1637.5,1525,1600,1580,1550,1550,1650,1600,1600,1600,1685,1750,1700,1785,1687.5,1775,1700,1750,1899,1800,1775,1850,1875,1895,1925,1900,1950,1850,1700,1800,1897.5,2000
"Colorado Springs, CO",70,,,,,,1500,1500,1495,1497.5,1395,1425,1400,1395,1395,1450,1450,1412.5,1450,1450,1400,1395,1395,1350,1335,1350,1395,1450,1400,1399,1400,1395,1395,1350,1395,1395,1390,1395,1425,1400,1450,1422,1400,1450,1450,1450,1400,1400,1397.5,1400,1400,1450,1495,1485,1495,1495,1495,1500,1500,1500,1450,1485,1495,1550,1595,1595,1595,1595,1575,1562.5,1595,1500,1550,1550
"Winston-Salem, NC",71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200,1200,1225,1262.5,1200,1250,1200,1200,1225,1225,1200,1225,1295,1295,1297.5,1299,1300,1350,1295,1312.5,1350,1350,1350,1300,1300,1295,1325,1325,1300,1300,1250,1300,1350
"Fort Myers, FL",72,,,,,,,,,,,,,,,,,,,,,,,,,,,,1475,1500,1500,1550,1350,1250,1300,1295,1300,1500,1550,1699,1695,1650,1790,1600,1590,1590,1600,1600,1695,1590,1550,1500,1700,1795,1695,1650,1750,1749,1700,1800,1825,1900,1975,2172.5,1950,1995,1925,1985,2100,2200,2195,2147.5,2100,2195
"Boise City, ID",73,,,,,,,,,,,,1095,1025,1095,1095,995,995,1050,1095,1092.5,1095,1095,1050,995,1025,1030,1050,1085,1125,1150,1100,1125,1150,1097.5,1150,1100,1095,1150,1200,1200,1195,1195,1195,1200,1200,1195,1195,1200,1195,1195,1200,1295,1295,1300,1295,1250,1262.5,1285,1250,1250,1295,1300,1395,1350,1350,1350,1350,1295,1250,1275,1295,1295,1350
"Toledo, OH",74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,962.5,950,800,850,780,780,875,795,750,780,795,795
"Ogden, UT",75,,,,,,,,,,,,,,,,,,,1212.5,1112.5,1100,1097.5,1100,1100,1097.5,1125,1195,1150,1150,1150,1195,1150,1157.5,1097.5,1085,1075,1135,1195,1200,1200,1212.5,1250,1295,1249.5,1212.5,1200,1200,1200,1175,1190,1190,1150,1199,1199,1200,1200,1195,1225,1200,1225,1200,1275,1262.5,1262.5,1250,1250,1225,1250,1250,1250,1250,1250,1250
"Daytona Beach, FL",76,,,,,,,,,,,,,1200,1250,1250,1200,1050,1112.5,1200,1150,1195,1200,1200,1185,1350,1350,1200,1300,1375,1272.5,1300,1300,1300,1300,1250,1250,1297.5,1350,1375,1375,1375,1300,1295,1325,1325,1300,1300,1325,1304.5,1300,1300,1347,1350,1400,1375,1350,1375,1397.5,1400,1400,1400,1495,1495,1472.5,1495,1450,1437,1475,1462.5,1400,1400,1450,1447.5
"Augusta, GA",77,,,,,,,,,,,,,,,,,1300,1475,1500,1500,1400,1300,1360,1372.5,1350,1395,1200,1200,1200,1192.5,1200,1200,1200,1250,1250,1250,1295,1312.5,1300,1300,1295,1295,1295,1300,1275,1250,1250,1262.5,1275,1250,1295,1300,1297.5,1300,1300,1300,1300,1295,1300,1350,1350,1350,1350,1295,1300,1350,1362.5,1310,1300,1300,1337.5,1300,1325
"Melbourne, FL",78,,,,,,1500,1397.5,1372.5,1400,1325,1375,1400,1400,1400,1462.5,1400,1495,1475,1450,1400,1450,1425,1495,1400,1500,1550,1500,1475,1500,1500,1495,1400,1495,1500,1497.5,1467.5,1500,1497.5,1500,1495,1450,1495,1412.5,1400,1450,1450,1500,1500,1475,1497.5,1500,1550,1597.5,1595,1600,1550,1600,1600,1625,1650,1700,1700,1685,1650,1650,1650,1685,1650,1700,1700,1650,1695,1697.5
"Spokane, WA",79,,,,,,,,,,,,,,,,,,,,,,,,,,,1150,1150,1147.5,1150,1195,1195,1095,1097.5,1125,995,1045,1150,1175,1235,1250,1195,1145,1100,1095,1095,1012.5,1050,1095,1095,1095,1025,1200,1185,1150,1195,1195,1150,1137.5,1112.5,1100,1200,1287.5,1245,1250,1212.5,1195,1195,1225,1200,1100,1100,1200
"Modesto, CA",80,,,,,,,,,,,,1295,1349.5,1295,1295,1295,1295,1295,1272.5,1272.5,1295,1347.5,1350,1250,1250,1275,1250,1250,1195,1295,1367.5,1295,1322.5,1350,1300,1300,1300,1295,1295,1295,1295,1267.5,1295,1350,1300,1372.5,1395,1350,1325,1300,1345,1395,1375,1395,1395,1400,1395,1395,1400,1400,1400,1395,1437.5,1450,1497.5,1472.5,1450,1450,1450,1550,1500,1595,1450
"Durham, NC",81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1862.5,1600,1597.5,1572.5,1595,1550,1600,1600,1572.5,1600,1597.5,1625,1600,1625,1595,1595,1650,1650,1650,1797,1700,1650,1650,1900,1825,1800,1850
"Santa Rosa, CA",82,,,,,,,,,,,,,,1800,1950,2297.5,2300,2350,2200,2200,2175,2200,2295,2000,2025,2100,2177.5,2400,2300,2350,2300,2200,2300,2100,2125,2155,2300,2250,2200,2450,2350,2350,2225,2500,2300,2500,2325,2300,2275,2300,2300,2400,2500,2500,2525,2575,2625,2300,2450,2500,2650,2850,2750,2700,2700,2650,2750,2700,2700,2700,2675,2700,2800
"Lexington, KY",83,,,,,,,,,,,,,,,,,,,,1350,1400,1400,1345,1295,1400,1495,1625,1495,1495,1600,1399,1485,1392.5,1450,1342.5,1290,1295,1395,1400,1495,1350,1450,1397.5,1397,1495,1595,1577.5,1395,1399,1399,1425,1577.5,1475,1459.5,1395,1399.5,1426,1546.5,1525,1512.5,1600,1600,1600,1550,1572.5,1550,1497.5,1422,1444,1699,1595,1500,1497
"Fayetteville, AR",84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600,1550,1650,1650,1600,1600,1500,1512.5,1650,1625,1700,1600,1600,1600,1700,1750,1700,1650,1745,1800,1595
"Pensacola, FL",85,,,,,,,,,,,,1250,1200,1200,1250,1295,1295,1250,1295,1295,1275,1295,1250,1250,1250,1200,1262.5,1300,1350,1350,1300,1300,1300,1300,1295,1275,1275,1325,1350,1395,1400,1395,1375,1375,1350,1335,1325,1350,1350,1385,1395,1437.5,1400,1400,1450,1425,1400,1400,1425,1400,1450,1450,1400,1450,1425,1450,1450,1425,1425,1450,1450,1450,1400
"Springfield, MO",86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,995,895,1000,997.5,1000,825,895,847.5,800,795,795,800
"Corpus Christi, TX",87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1850,1850,1850,1850,1850,1825,1850,1962.5,1900,2050,1975,1925,2050,1972.5,1995,1950,2100,2100,1995,2000,2000,1937.5,1975,1975,1850,2000,1987.5,2000,2000
"Reno, NV",88,,,,,,,,,,,,,1425,1412.5,1495,1397.5,1400,1485,1400,1450,1450,1500,1400,1400,1395,1450,1500,1500,1500,1500,1500,1495,1485,1495,1495,1495,1437.5,1450,1450,1550,1590,1550,1525,1550,1550,1595,1567.5,1500,1547.5,1550,1500,1500,1550,1650,1600,1575,1600,1600,1600,1650,1600,1695,1712.5,1650,1637.5,1612.5,1672.5,1675,1635,1695,1700,1750,1800
"Port St. Lucie, FL",89,,,,,,,,,,,,,,,,,,1500,1612.5,1425,1450,1375,1300,1400,1400,1500,1400,1450,1499.5,1450,1395,1400,1400,1400,1400,1400,1400,1400,1400,1450,1550,1595,1595,1500,1500,1450,1595,1695,1600,1600,1600,1670,1600,1600,1600,1550,1600,1525,1525,1600,1550,1600,1600,1595,1650,1650,1597.5,1600,1600,1650,1650,1675,1750
"Huntsville, AL",90,,,,1495,1395,1422.5,1495,1412.5,1395,1350,1472.5,1495,1350,1485,1485,1450,1397.5,1385,1400,1472.5,1400,1295,1375,1450,1450,1450,1450,1495,1600,1625,1495,1485,1400,1472.5,1500,1397.5,1300,1450,1450,1500,1450,1450,1495,1595,1547.5,1495,1495,1495,1450,1400,1400,1400,1500,1450,1400,1400,1395,1450,1495,1500,1562.5,1500,1472.5,1500,1595,1450,1397.5,1350,1495,1400,1400,1400,1400
"Vallejo, CA",91,,,,,,,,,,,,,1895,1825,1825,1800,1797.5,1825,1800,1850,1800,1822.5,1800,1895,1800,1897,1800,1850,1850,1849.5,1850,1872,1811,1800,1800,1795,1795,1800,1800,1795,1800,1850,1800,1895,1829,1829,1850,1849.5,1850,1850,1850,1900,1922,1950,1917,1944.5,1947.5,2000,2062.5,2050,1962.5,1999,2050,2000,2029,2172.5,2100,2100,2100,2195,2100,2100,2175
"Killeen, TX",92,,,,,,,,,,,,,,,1195,1200,1162.5,1100,1100,1125,1100,1095,1110,1095,1095,1150,1162.5,1200,1190,1162.5,1200,1200,1195,1197.5,1225,1200,1195,1195,1195,1175,1195,1175,1150,1150,1100,1095,1050,1050,1075,1100,1150,1200,1195,1197.5,1195,1195,1182.5,1181,1195,1150,1150,1195,1200,1200,1195,1200,1200,1195,1187.5,1150,1150,1134,1100
"Anchorage, AK",93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2300,2200,2300,2200,2200,2150,2235,2300,2100,2145,2100,2325,2300,2295,2200,2190,2295,2200,2195,2295,2250
"Myrtle Beach, SC",94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1450,1450,1550,1512.5,1670,1625,1500,1500,1595,1550,1562.5,1625,1645,1597.5,1685,1545,1650,1595,1625,1606,1650
"Tallahassee, FL",95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250,1262.5,1200,1395,1495,1420,1500,1600,1450,1437.5,1290,1300,1200,1200,1200,1200,1272.5,1400,1400,1400
"Fayetteville, NC",96,,,,,,,,,,,,,1250,1250,1300,1325,1300,1295,1275,1275,1250,1200,1200,1250,1250,1295,1300,1300,1350,1300,1300,1250,1250,1250,1232.5,1200,1200,1200,1250,1250,1250,1250,1250,1280,1250,1250,1250,1247.5,1200,1200,1250,1300,1290,1250,1250,1200,1250,1200,1250,1250,1225,1250,1295,1300,1300,1295,1275,1250,1295,1295,1250,1250,1250
"Savannah, GA",97,,,,,,,,,,,,,,,,,,,,,,,,1325,1375,1475,1450,1600,1537.5,1412.5,1400,1450,1450,1450,1450,1500,1500,1450,1500,1550,1500,1497.5,1300,1475,1550,1500,1462.5,1500,1412.5,1450,1400,1550,1537.5,1550,1500,1512.5,1525,1500,1525,1550,1500,1450,1525,1600,1587.5,1600,1600,1550,1600,1600,1565,1565,1550
"Columbus, GA",98,,,,,,,,,,,,,,,,,,,,,,,,,,1100,1150,1350,1350,1375,1395,1295,1300,1297.5,1200,1200,1200,1275,1275,1295,1300,1337.5,1300,1295,1270,1275,1250,1250,1225,1200,1200,1300,1350,1350,1312.5,1312.5,1325,1325,1297.5,1300,1295,1300,1325,1395,1350,1300,1295,1295,1250,1250,1225,1200,1200
"Boulder, CO",99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2997.5,2900,2992.5,2800,2850,2800,2700,2800,2500,2600,2500,2550,2800,2975,2850,2800,2925,2950,2800,2700,2650,2587.5,2625,2600,3000,3200,3200
"New London, CT",100,,,,,,,,,,,,,,,,,,,,,,,,,1800,1650,1600,1600,1600,1600,1600,1500,1650,1645,1450,1500,1650,1675,1700,1700,1650,1500,1500,1400,1400,1400,1400,1400,1400,1400,1450,1600,1750,1750,1585,1525,1447.5,1450,1400,1650,1750,1775,1825,1850,1725,1600,1600,1600,1650,1575,1550,1700,1750
"Gainesville, FL",101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1495,1425,1495,1600,1475,1485,1357,1397.5,1425,1550,1600,1497.5,1600,1650,1577.5,1650,1650,1500,1500,1400,1572.5,1700,1625,1750,1625
"Clarksville, TN",102,,,,,,,,,,,,,,,,,,,,,,,,1300,1350,1425,1362.5,1395,1400,1350,1300,1295,1250,1200,1235,1200,1250,1295,1295,1295,1295,1300,1250,1200,1300,1300,1295,1250,1272.5,1300,1300,1297.5,1300,1300,1300,1350,1350,1350,1350,1325,1350,1300,1350,1357.5,1350,1325,1300,1312.5,1300,1300,1285,1275,1300
"Merced, CA",103,,,,,,,,,,,,,,,,,,,,,,,,1095,1100,1100,1100,1100,1100,1150,1200,1100,1095,1200,1172.5,1100,1125,1100,1095,1100,1187.5,1195,1175,1197.5,1125,1112.5,1200,1162.5,1095,1100,1150,1272.5,1200,1250,1300,1225,1250,1262.5,1250,1250,1250,1250,1300,1250,1300,1300,1212.5,1200,1300,1350,1350,1300,1300
"Wilmington, NC",104,,,,,,,,,,,,,,,,,,,,,1662.5,1650,1750,1637.5,1712.5,1625,1450,1600,1650,1600,1725,1650,1500,1560,1600,1450,1450,1600,1600,1600,1600,1575,1475,1500,1500,1500,1600,1650,1600,1600,1600,1595,1625,1750,1800,1700,1625,1500,1547.5,1600,1600,1697.5,1800,1797.5,1962.5,1800,1800,2000,1900,1875,1825,1750,1750
"Olympia, WA",105,,,,,,,,,,,,,,,,1600,1600,1550,1550,1595,1595,1650,1600,1585,1590,1595,1595,1595,1600,1650,1595,1595,1595,1595,1500,1495,1500,1500,1597.5,1600,1650,1600,1600,1595,1595,1550,1575,1550,1550,1550,1575,1599,1650,1595,1572.5,1550,1575,1597,1548.5,1575,1595,1595,1600,1650,1675,1675,1695,1695,1695,1700,1650,1650,1695
"Crestview-Fort Walton Beach-Destin, FL",106,1585,1500,1500,1395,1400,1362.5,1447.5,1400,1362.5,1325,1500,1500,1475,1400,1350,1495,1580,1700,1600,1600,1500,1500,1450,1462.5,1450,1425,1600,1522.5,1512.5,1495,1495,1450,1485,1500,1495,1465,1495,1485,1500,1597.5,1472.5,1400,1400,1475,1462.5,1495,1500,1500,1495,1500,1500,1500,1550,1550,1500,1500,1495,1500,1450,1425,1412.5,1400,1495,1512.5,1497.5,1597.5,1575,1500,1495,1475,1500,1450,1477.5
"Champaign-Urbana, IL",107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1600,1550,1400,1400,1400,1475,1525,1550,1400,1400,1350,1500,1677.5,1625,1499.5,1530,1600
"College Station, TX",108,,,,,,,,,,,,,,,,,,,,,,,,,,1600,1600,1567.5,1550,1500,1445,1397.5,1395,1400,1500,1520,1600,1600,1540,1595,1500,1500,1500,1500,1500,1595,1610,1750,1600,1600,1600,1600,1600,1600,1600,1597.5,1697.5,1700,1795,1697.5,1750,1695,1700,1772.5,1800,1750,1625,1600,1650,1900,2000,1900,1850
"Charlottesville, VA",109,,,,,,,,,,,,,,,,,,,,,,1950,1800,1800,1795,1785,1795,1762.5,1600,1695,1695,1537.5,1750,1650,1800,1800,1812.5,1800,1795,1797.5,1797.5,1900,1825,1825,1900,1800,1747.5,1700,1575,1562.5,1595,1600,1687.5,1825,1800,1750,1800,1800,1750,1800,1750,1750,1872.5,2100,1997.5,1995,1995,1900,2000,1950,1872.5,1775,1900
"Las Cruces, NM",110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200,1200,1200,1137.5,1200,1150,1195,1195,1195,1112.5,1137.5,1100,1112.5,1150,1100,1150,1137.5,1150,1100,1125,1137.5,1150,1197.5,1185,1150,1150,1150,1175,1150,1137.5,1150,1125,1100,1100,1100
"Torrington, CT",111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800,1800,2000,2000,2000,2000,1950,1850,1900,1797.5,1950,2000,2200,2150,2225,2097.5,2200,2100,2050,2000,1900,1875,1900,1950
"Daphne, AL",112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800,1800,1775,1560,1600,1697.5,1650,1600,1600,1600,1700,1600
"Warner Robins, GA",113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400,1400,1400,1450,1400,1400,1400,1400,1400,1400,1395,1350,1400,1395,1400,1375,1397.5,1350,1400,1400,1400,1400,1437.5,1475,1350,1385,1375,1350,1395,1362.5,1400,1400,1397.5,1395
"Jacksonville, NC",114,,,,,,,,,,,,,,1225,1200,1200,1200,1250,1292.5,1250,1250,1250,1200,1200,1195,1195,1247,1250,1250,1212.5,1225,1200,1200,1195,1150,1150,1150,1195,1200,1250,1237.5,1200,1195,1175,1175,1150,1150,1150,1100,1150,1195,1250,1200,1200,1200,1200,1195,1100,1150,1150,1150,1150,1200,1200,1200,1195,1195,1150,1150,1131,1100,1150,1150
"East Stroudsburg, PA",115,,,,,,,,,,,,,,,,1500,1500,1450,1500,1550,1695,1600,1600,1600,1500,1500,1450,1500,1492.5,1575,1550,1450,1450,1497.5,1498.5,1500,1485,1500,1500,1550,1572.5,1545,1550,1600,1600,1450,1450,1500,1387.5,1400,1400,1550,1500,1600,1597.5,1500,1475,1500,1450,1450,1500,1500,1550,1500,1600,1600,1600,1595,1500,1500,1450,1500,1497.5
"Lawton, OK",116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1275,1262.5,1200,1095,1060,1100,1097.5,900,965,1110,1100,1095,1195,1195,1195,1047.5,1145,1200,1200,1272.5,1225
"Dunn, NC",117,,,,,,,,,,,,,,,,,,,,,,1425,1350,1412.5,1400,1372.5,1372.5,1300,1325,1395,1350,1375,1400,1400,1325,1395,1500,1500,1500,1495,1450,1425,1397.5,1400,1500,1500,1495,1400,1447.5,1400,1495,1425,1425,1412.5,1450,1450,1417.5,1400,1400,1400,1400,1400,1490,1485,1450,1449.5,1390,1350,1412.5,1400,1400,1325,1400
"Manhattan, KS",118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1430,1250,1200,1237.5,1250,1200,1200,1250,1425,1325,1250,1250,1300,1320,1375,1400,1250,1200,1300,1295,1225,1200,1275,1300,1400,1375,1400,1390,1365,1350,1350,1250,1200,1200,1400,1400,1400,1400
"Hinesville, GA",119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1225,1250,1250,1278.5,1250,1257,1257,1257,1257,1250,1187.5,1250,1253.5,1250,1280,1262.5,1250,1225,1200,1200,1175,1185,1125,1125
