"RegionName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02"
"Whitewater, WI",370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199700,199900,2e+05,209900,214900,219000,219250,216000,219250,219900,219900,219000,215000,2e+05,199900,215000,215000,219900,219950,216900,220000,219000,224450,225000,219000,218000,215000,214950,215000,219000,219900,218500,217500,219900,223000,222500,216000,219900,224950
"Fond du Lac, WI",371,139000,136900,139900,132900,135000,134000,139900,139900,140000,135000,139000,132900,129900,128700,129900,130000,129900,126500,129900,129900,126700,126500,126600,125000,125000,122900,119998.5,120450,124900,122900,122950,122500,122900,120950,124250,119900,121950,124900,124900,129900,130900,139900,139900,134900,129900,129900,129000,129900,128500,129900,129900,129900,132900,134900,129900,128500,129900,129500,125000,123900,121950,124900,124900,124900,126000,124900,124500,119900,119900,121900,122200,122900,119900,118900
"Ithaca, NY",372,199500,199900,219900,219000,225000,220750,219900,214900,219000,218900,219000,219000,219000,218950,209950,199900,2e+05,210000,202450,199000,198000,198950,199000,199500,199000,199000,201700,211000,209700,206000,199000,199725,206000,209900,209000,209900,198200,199000,199650,205000,213000,215000,209000,215000,199000,199900,195000,189900,195000,209950,223300,225000,229000,229900,219000,225000,219900,226250,225000,225000,239000,239900,247000,237000,229900,224900,225000,225000,229500,229500,229500,234900,229000,229000
"Ashtabula, OH",373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99900,99900,103000,99900,99900,99000,99000,97500,97417.5,97500,98400,104900,99900,103000,99900,99100,99900,97000,97600,94000,89900,89900,89900,93750,95000,99500,1e+05,99900,1e+05,99900,98977,94900,89900,92950,89900
"Gettysburg, PA",374,219900,215000,214900,219000,214974.5,209900,209900,205000,199950,199900,199260,199000,194200,194900,189900,189900,189900,194250,194250,189900,185000,179990,179900,179590,177000,177750,179000,179000,169900,174900,172450,179900,169900,169900,179990,179900,179900,184900,189000,189000,199900,200276.5,209900,208865,214688.5,212473,204900,219500,213000,199900,199900,2e+05,207752.5,209900,210000,210240,219900,219900,215000,215000,213061.5,209522.5,209000,209900,215573,219900,219900,219000,221884,215250,218612.5,219000,213400,219000
"Pine Bluff, AR",375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99500,99500,99500,99900,99900,95450,95900,94700,99500,99900,97450,105000,98700,102250,106450,104000,101250,98000,97500,97200,94500,97000,95000,99900,99500,99900,99900,98750,95000,95000,96000,95000,97700,99500
"Tullahoma, TN",376,154900,149900,152900,149950,149900,150000,149900,145000,149916.5,149900,149900,149900,147700,149500,149000,144987,149399.5,147000,144950,145000,149000,139999,139900,139900,139900,138500,134900,133700,130450,130000,132000,132900,135900,139000,149999.5,148750,144950,147900,149900,149949.5,157950,159900,164000,159900,164950,159900,159500,164000,162000,162500,166000,169900,174500,171000,170000,169700,169900,165000,159900,159900,168500,159900,158000,159900,169350,169900,174900,179000,173090,175000,169950,169900,169900,171950
"Richmond, KY",377,155000,154900,157950,154950,158500,157200,156900,152500,152500,149900,151500,150000,149900,149900,149700,149000,149900,149900,149950,149900,149999.5,152250,149900,149900,149900,148950,149900,149900,149900,150000,149900,149900,150000,150000,149500,149900,149500,145000,147500,149000,147950,149000,142700,140000,139900,139900,139900,139900,139900,140000,144900,145000,149000,149900,149000,145000,144900,144900,147250,144000,144000,145000,146450,146400,149250,150000,152500,150000,152000,152000,154450,150000,149900,149900
"Adrian, MI",378,114900,114900,113450,114900,115000,116950,114900,112950,113150,109900,102000,99000,99000,94500,89900,89900,94949.5,99000,99000,94500,93200,89900,89900,89900,89900,89000,89900,94900,90000,95000,99500,99900,94900,89900,99900,99900,104950,110000,114687.5,118387.5,124000,120000,124875,119000,118950,114900,113500,110000,102250,109000,114900,119900,124950,129900,129900,132000,124900,129437.5,120000,119900,119900,119900,126000,129900,129900,129900,129900,129900,129500,128600,125000,124700,118200,119900
"Twin Falls, ID",379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147900,148900,149900,159000,164700,164891.5,167640,169900,169900,169700,165450,164900,157945,154900,159900,162500,164900,167900,169900,172500,172245,173990,172990,169900,176940,174999.5,177500,179994.5,179900,179994.5,179500,177990,177500,178950,184900,186000,187745,187500,184820
