"RegionName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02"
"Bloomington, IN",251,164900,161900,163200,160375,162000,164900,159975,159925,159900,159000,154950,152900,150000,154900,159900,160000,163400,169250,165000,164900,165000,162900,159900,154900,154900,159700,162200,162900,162700,159900,156447.5,149900,148900,147250,156700,154900,156250,159900,164900,164900,164900,159900,150000,154400,153500,155450,155000,158500,158950,159900,164700,169000,169900,169950,174900,172950,174900,164950,169900,169900,169900,169900,181100,184900,185000,179999,175000,174900,170000,172000,169900,168450,170900,179900
"Pueblo, CO",252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145000,145000,141975,145000,145000,144900,149900,147950,153819.5,158900,155000,155000,154900,155000,157200,149900,144900,145000,142750,150000,154000,151500,158250,159900,162500,169500,159900,159000,159900,158000,163450,152500,159900
"Billings, MT",253,214900,209900,209500,209900,210000,212700,204900,205000,210000,209900,205000,199900,200500,202800,192000,189900,196000,192500,199500,199995,205900,209950,207750,199900,195000,198280,199900,198900,199000,209900,209900,207000,209000,205000,224700,224900,225000,225800,225000,230425,239000,239900,234950,234900,239900,236900,235000,239900,239900,245000,244400,249000,250000,249900,249900,249000,249900,241450,249000,242500,259900,259500,255000,267900,269000,269900,262200,269000,269500,270900,277450,273900,268900,259900
"Bowling Green, KY",254,144900,142700,139950,147500,149700,149900,149900,149900,150000,149700,147900,149000,141900,145000,144900,145900,149900,149900,149900,148950,149700,149900,149900,149900,149900,149900,149250,152000,150000,150000,154900,149990,150000,154900,149900,149000,149450,149900,147500,148500,149900,150000,150000,153450,153950,156000,150000,154900,149900,159000,159900,159900,159900,164900,164900,165000,167450,166500,166900,169900,167450,169900,164900,165900,169000,169900,169900,169700,165250,165000,169700,169500,169000,165000
"Bend, OR",255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312000,318900,329000,329500,339250,329000,329650,328300,319900,319947,325000,325000,325000,339900,329500,345000,354700,353700,358500,349900,359000,349950,350000,355000,364900,375000,377500,379900,385000,389000,389900,389900,389900,399250,389900,399000
"Albany, GA",256,146500,148500,146250,145000,148800,149500,149900,147900,144250,139900,134788,133400,134644,129900,136950,135900,135900,135000,137900,134900,134950,133950,129900,129900,129900,126900,120900,119900,120000,119500,120000,118900,109900,109900,118950,115950,115000,120000,122500,120000,123900,125000,125000,124900,125000,124950,123450,122500,119900,124900,124900,124900,125000,124500,119250,119900,119900,119900,119900,119500,115000,117700,119900,119900,120000,124900,120000,119900,119900,119900,115000,110000,114900,115000
"Vineland, NJ",257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145000,144900,143900,144900,148838.5,149000,145000,145000,145000,142000,139900,139900,139900,139700,139900,139900,144450,145000,145000,141900,141950,140000,136850,134900,134900,134900,135000,132400,132900,132000,129900,129500,128000,125000,126450,125000,124900,121950
"Niles, MI",258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150000,149900,149800,149900,157000,159900,164000,162000,159900,164900,161400,162000,159000,154900,154900,160000,164900,169900,169900,159900,159850,155000,152250,152000,149900,149900,159000,165900,169000,175000,169900,169900,169000,169900,165999,159900,157500,149900,149000
"Kahului, HI",259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,798000,8e+05,799950,812500,799000,775000,750000,795000,769000,785000,749900,749475,749975,744500,789000,795000,799000,820000,760000,829000,795000,789000,755000,755000,772250,849900,850000,874950
"Ottawa, IL",260,130000,132900,139900,139900,139900,139900,135000,133000,129250,129900,129900,126500,124900,119000,121950,119900,122950,124900,122900,122900,120000,119900,117950,114900,109949.5,112000,109950,112000,114900,116900,116950,117250,115000,112500,112500,110000,108000,105000,107700,108250,109500,109000,109687,109250,108000,99900,99000,99900,99500,109000,109500,113000,117000,119500,118900,115000,115000,112500,112500,110000,105000,109900,110000,109999.5,109900,109900,110000,114900,110000,109900,109900,109000,109000,109700
"State College, PA",261,199900,219000,218500,226900,233400,226900,222950,214900,210000,209400,208900,211950,207600,210900,214900,219250,220000,220900,219000,192250,189900,214900,214450,208900,218900,218950,220350,225000,229900,225000,214900,215000,214450,213950,218850,219000,224900,239900,236500,237500,236500,235250,232000,228500,236500,219000,219000,219000,235500,229900,239900,239900,237500,235000,234900,234000,235000,231500,235000,236900,241450,245500,249900,250900,252900,250250,249900,248900,255000,250000,259900,256224,259000,249900
"Bangor, ME",262,154900,155000,159000,159900,159000,159000,155000,154900,154900,152900,154000,154250,154500,149900,149900,149500,149900,149000,148500,145000,139900,139900,139900,139000,139900,139900,142900,148000,140750,139950,139900,135000,135900,135000,135000,129900,129900,129900,129900,134700,135000,139000,136200,134900,134900,134900,129900,129900,129000,134000,129900,136900,139000,139900,139000,139900,139800,138900,134900,134900,133222,134900,135000,135000,139111,139222,139000,134987,132500,129900,129900,129000,129000,129900
"Alexandria, LA",263,159500,162900,159700,163900,167000,169700,169000,165000,165000,159250,157950,158000,151250,159450,164900,159900,165000,161750,156000,149900,149900,149900,155000,159900,154250,155500,154000,149000,149000,149950,149000,149900,155000,153000,155000,157750,159900,160000,159900,159000,154900,159000,164900,165900,165000,167750,165000,165000,159900,159900,159900,167500,166900,169500,166000,169000,169500,162500,164950,163000,162900,159900,161450,165000,169700,168900,165750,163450,162250,162000,159500,158900,158500,159000
"Decatur, AL",264,149900,149900,149900,139900,139900,139900,135000,132500,134900,135000,136900,135000,135000,135900,133500,129900,131400,129900,134900,132950,134500,132750,129900,129900,129900,132200,129900,125000,124900,126900,127800,124950,122900,121000,129900,131450,135000,134900,137900,139900,145000,149900,140000,145000,149500,149900,144500,141375,144950,145000,148900,149500,148830,149700,149900,145000,145900,144000,143950,139500,134900,139900,139000,136900,135900,139900,144900,146900,143499,144900,145000,144900,139900,139900
"Hanford, CA",265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185888,2e+05,190950,185000,181900,189900,175000,185000,174500,185000,185000,179900,179000,169500,172372,192500,189900,195000,210000,210000,2e+05,2e+05,210000,2e+05,199900,197000,199700,210000
"Iowa City, IA",266,201700,199900,2e+05,199900,205000,204900,209900,204900,205000,199900,192900,192000,189000,191999.5,189444,184900,184900,187000,184900,184900,184900,189900,188000,184900,174900,180000,189900,189900,189900,192250,189900,188850,189000,192500,193750,190000,198000,201900,207000,209900,209900,209975,214450,212000,229000,234900,229900,229950,234950,234900,225000,224900,228950,225000,228500,234900,229900,229900,235000,239900,239900,239900,235000,242900,239900,239900,240000,245000,240000,246450,244900,249900,255000,244900
"Rocky Mount, NC",267,119000,118950,119900,119900,119999,118900,117900,118950,125000,115950,118000,111900,114000,109900,106500,109900,109900,108000,108750,109900,109900,109000,99900,109900,109900,108000,109900,102950,114000,109900,109900,107250,109900,110450,119900,119900,118000,118000,119900,119900,119900,119900,119000,119900,119000,118500,113838.5,112100,111000,113000,113900,114900,113900,112250,114900,115900,114500,113900,113950,112700,113500,112500,114000,110000,112900,114900,114900,115000,117900,115250,113897.5,110000,110500,112000
