"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02"
"Sublette","WY",,"56","035",2008,,,,,,,,,,,,,247950,214900,244000,244000,239900,250000,274450,271950,249900,250000,250000,249700,249000,259900,250250,269500,269500,260000,258000,260000,255000,256000,251000,254865.5,255000,250000,240285,243285,247500,242735,239000,232900,239000,225000,207500,224600,229900,229900,239000,242500,254500,249000,239000,235000,235000,240000,238000,231450,232900,229000,219000,217500,2e+05,220000,214000,207000,214500,214500,211000,207000,205000,2e+05
"McCormick","SC",,"45","065",2009,289895,274000,274000,273950,277000,275000,269500,271750,271750,269250,269000,265000,269000,259900,257000,259900,274000,259900,262450,239950,260000,269000,249500,255000,239900,249500,225000,225000,237400,239900,230000,234900,244000,249000,249900,248000,249000,248000,227450,235000,248450,239000,239000,235000,235000,239900,229900,235000,249000,239900,239900,243900,248450,249000,249000,243900,247900,239450,239900,239000,239450,241950,246500,249000,249000,239900,239000,239900,239000,229500,235000,239000,229500,229500
"Washington","ID",,"16","087",2010,139800,139900,139900,139900,139900,139925,139900,139950,149325,139900,135620,134000,129900,129500,120900,115000,115000,119000,119750,129450,131000,127500,119900,129000,135000,140000,135000,131750,134250,132750,138500,135000,139500,130000,147650,146500,140000,135500,129400,129500,132000,140000,146500,154000,149900,146500,139700,139250,136000,139000,139250,149250,146500,149500,149900,149500,149500,149500,149900,149900,149000,144500,139950,139900,139250,145900,147450,150000,149000,144400,146900,152250,146900,140450
"Nantucket","MA",,"25","019",2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2322500,2312500,2375000,2150000,2312500,2272500,2272500,2097500,1995000,1997000,2197500,2e+06,2195000
"Ralls","MO","Hannibal","29","173",2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164900,139900,145950,139000,137450,142000,125000,117900,124900,125000,134900,149900,149900,149900,149500
"Jones","NC","New Bern","37","103",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170000,171925,170500,169999,169999,169250,161450,156950,150000,145000,138500,135000,135000,125000,125000,121500,124950,124900,130000,130000,135000,134250,137900,137900,136000,135450,137950,144500,137500,131000,137500,131000,150000,145000,144950,158000,160000,163450,157950,147500,144950,147500
"Howard","MO",,"29","089",2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119900,132250,120000,130000,109400,95900,109400,119500,119500,115000,109700,99250,98375,93000,98375,104500,97250,97625
"Butte","SD",,"46","019",2015,149450,151450,150000,150000,150000,152500,149900,148000,149000,149000,149450,144950,147450,149900,150000,149450,149900,149900,139900,139900,143700,149900,152000,139900,137450,134900,135450,141900,135500,138700,138000,138000,137900,139900,137000,128000,132500,119950,129000,122450,122500,139000,131000,139900,144950,139000,135000,134400,137500,147500,137000,144900,140000,138500,149450,139900,140000,137400,139900,135000,129950,127250,129500,120000,118400,118400,129500,135000,145900,156450,159900,154900,159000,154900
"Rice","KS",,"20","159",2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76900,72500,83500,81700,87450,84950,92450,86200,75000,85500,86000,79500,78700,76000,74250,69900
"Carbon","MT","Billings","30","009",2017,299900,290200,290200,295000,314950,316975,282500,296250,297500,289900,278700,249900,272450,241950,249950,269950,247000,241700,241700,243300,244900,246500,249450,245000,239700,246500,249900,259500,250000,269000,249900,259000,249900,249900,268900,249000,279000,297500,297500,269000,295000,304000,312500,299000,293000,293000,275000,275000,275000,274900,267000,274000,282500,289000,289900,289000,299000,298500,298000,294950,298500,275000,249000,265000,289000,289000,310000,315000,352500,350000,334950,339900,333000,337000
