"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02"
"Hardin","KY","Elizabethtown","21","093",358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364950,364450,364450,360000,369000,369450,329000,325000,325000,375000,358250,358250
"Bonneville","ID","Idaho Falls","16","019",359,244950,240000,262400,258250,249450,250000,257500,250000,249675,244000,249450,239700,235200,239000,239000,219500,219700,215000,217950,220000,219900,218900,225000,216000,203000,214900,198000,197900,219000,199000,224000,218450,2e+05,187950,219000,219000,214000,216950,245000,245000,244000,239900,239900,237000,235000,237400,234600,225000,237400,239800,232300,229000,224950,219950,219900,217900,220000,229000,219950,219900,215000,220000,223950,224900,237000,237000,239900,225000,220000,225000,225000,237500,242000,227000
"Berkeley","WV","Hagerstown","54","003",360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205900,205900,209900,224950,222250,199900,212250,205050,219950,252400,239900,219900,214450,204990,199900,209500,207495,212495,204990,209495,224900,249990,229000,229900,262300,264900,264900,258420,251000,244995,244995,229900,227450,212000
"Kaufman","TX","Dallas-Fort Worth","48","257",361,243497.5,219587,234915,218500,224900,219900,210825,222400,226900,219900,242000,239450,242990,247900,242495,242990,249000,245470,248925,258445,235000,229500,264035,268030,277000,274900,269000,274000,235000,269000,266990,249990,249990,257495,262450,265000,260000,267500,267500,271089.5,256950,259900,279950,281100,269068.5,264990,282900,282300,282600,282300,282300,267185,265370,262635,257407.5,254160,256580,287430,275585,264990,264990,290235,291588,294990,304750,317500,289999.5,289900,286950,283650,295405,309990,342990,325019
"Tompkins","NY","Ithaca","36","109",362,,,,,,,,,,,,,,,,,,,,,,,,,,,342500,325000,299500,3e+05,299000,327450,324500,325000,343475,385000,385000,385000,379000,325000,318888,327200,287950,319500,327450,330000,331950,288500,318750,344500,389450,387000,350000,349000,319000,324000,339250,339500,380000,365000,390151,394575.5,389000,366250,354000,335000,349900,349500,344194,359900,375000,389000,412450,412450
"Ashtabula","OH","Ashtabula","39","007",363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132450,134950,142200,149700,149700,142450,134950,134900,137950,132400,112350,129900,129900,129900,139950,139900,138200,133200,139950,144000,129900,120000,119000
"Pennington","SD","Rapid City","46","103",364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299999,302500,352900,325000,337750,337750,298750,294500,291900,294000,295000,3e+05,289900,319000,330780,370000,399900,437000,399900,379950,390000,380000,363450,315000,299000,324999,324999,329000,349700,311950,279450,328700,379600,390000,388750,399000,399000,399000,354900,339450,352400,322900
"Newton","GA","Atlanta","13","217",365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235450,249000,239900,242450,227450,215000,225450,209000,209000,220000,239450,229450,238770,245312.5,224900,242400,224900,219000,213700,202000,214370,215196,221950,209000,206295,211490,213990,214370,216022,224493,225493,227755,227820,227690,224295,225995
"Hanover","VA","Richmond","51","085",366,459000,450000,449000,444475,432500,432475,425000,435000,425000,419900,419950,4e+05,419500,388480,386250,379250,379000,385000,379000,379000,399950,395225,379225,392950,410130.5,380000,392475,387500,377450,375000,389950,394725,399950,399950,399950,399900,399900,399950,399950,399950,399900,428500,447500,439000,425000,426990,439000,444600,490000,443475,449450,450000,441990,437750,430000,434000,459000,448000,432250,439500,439725,437475,442500,433350,426250,426250,4e+05,399900,398375,414950,424950,439750,450000,389999
"Putnam","NY","New York","36","079",367,637500,625000,625000,599000,599000,589000,579000,579000,599000,555000,560000,575000,592000,599000,582500,572500,599900,587250,574950,575000,575000,569499.5,575000,564500,524950,499000,555000,575000,579000,595000,612000,599000,579000,587000,599000,554500,599000,595000,525000,550000,549000,550000,550000,550000,565000,589499.5,594000,599000,589000,574000,574000,599000,574500,550000,550000,582000,575000,567000,537500,537500,550000,570000,550000,549950,550000,575000,575000,587000,611950,649000,615000,599950,649500,615000
"Steuben","NY","Corning","36","101",368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156950,154900,149900,164000,165000,165000,165000,167450,169900,179500,162450,185000,179500,182200,189900,199900,165000,164950,154500,149900,137400,146950,144900,141900,143400,152400,154300,165000,168500,159450,149000,149000,164000,179000
"Albemarle","VA","Charlottesville","51","003",369,750000,750000,749000,749000,749000,749000,719000,749500,759500,739900,724825,739900,725000,749950,719000,749900,755250,750000,750000,696950,741500,699000,699900,699900,713950,799000,799000,769000,799950,849000,829900,799900,772000,764000,780000,764000,769500,749000,772000,775000,769000,787000,849000,849000,849500,872000,912000,839450,799900,819990,799000,749000,797000,809450,825000,795000,795000,779000,799450,749000,799000,799900,8e+05,769950,729000,699900,749900,702450,699797,735000,717450,742000,749450,771750
"Nevada","CA","Truckee","06","057",370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675000,675000,7e+05,689000,689250,689500,785000,679000,698000,698995,737000,659500
"Cape May","NJ","Ocean City","34","009",371,1197000,1195000,1099000,1180000,1097000,1099499.5,1139000,1129000,1150000,1100000,1100000,1162000,1099000,1099000,999900,995000,975000,949000,995000,995000,980000,949900,960000,980000,995000,1050000,1100000,1100000,995000,977450,949900,949900,949900,969900,982000,976950,949900,949900,899900,929000,950000,998250,998250,949450,999000,977000,999000,999000,956500,987000,949500,945000,999999,985000,899000,912450,975000,949999.5,950000,950000,950000,929450,950000,950000,950000,950000,999900,999900,1050000,1079450,1049000,1e+06,999900,999950
"Monongalia","WV","Morgantown","54","061",372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498000,437500,465000,480000,499900,498000,429500,450000,460000,474750,489500,489000,464000,482000,492000,477450,537500,544450,529900,527450,529900,524450,530000,474950
"Garland","AR","Hot Springs","05","051",373,,,,,,,,,,,,,,,,411250,458500,422500,434000,429000,454450,429000,419950,374900,384900,374450,415000,449500,499375,492000,499900,497000,487450,479450,487450,475000,499000,499000,499000,499000,499000,509950,499000,489000,484450,499000,499000,497500,499000,492000,499000,499500,495000,495000,442450,449900,450000,490000,454450,469000,454450,469000,447000,495000,475000,459450,477000,449450,459000,444450,439000,449900,429000,442450
"Portsmouth City","VA","Virginia Beach","51","740",374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257000,257000,257000,264000,264000,264000,250000,249900,242450,247450,249944.5,247450,245000,242500
"Madison","MS","Jackson","28","089",375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,619400,598000,649900,649000,559000,598000,597900,595900,580450,565000,545000,592450,565000,599000,649900,660950,649900,581500,581500,645200,547000,539500,487250,489500,525500,489500,484900,479950,484900,534000
"Geauga","OH","Cleveland","39","055",376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497000,450000,499500,497000,489900,465000,497000,534000,571999.5,571999.5,579499.5,604475,599475,545000,522450,542000,509450,475000,429900,429900,425950,435000,374900,435000,399949.5
"Roanoke","VA","Roanoke","51","161",377,396950,399950,399425,392475,394950,389950,394950,389950,399950,364950,389475,399000,399475,379950,379925,399950,421000,404500,419990,404500,419495,411750,402249.5,367475,374950,389000,349950,354950,354950,354950,354950,398200,389950,382450,374950,434950,467450,454950,394950,384950,442500,449950,479900,429888,399900,414950,407394,409000,429000,409950,399500,414972.5,444925,449500,469950,465000,457500,445000,445000,467475,439950,439950,459000,457000,397000,395000,429995,436975,439999,424997.5,434497.5,439000,420000,414975
"Carver","MN","Minneapolis-St Paul","27","019",378,450000,462450,479000,457450,514080,514900,516950,513900,459900,449900,444400,438340,405000,449900,434900,424840,427450,399900,399900,399900,419900,419000,4e+05,399900,424950,447000,425000,419900,431900,431900,444900,429000,430950,424900,438950,438200,458000,458000,432450,454450,477450,459900,477450,449900,449999,449900,482400,447777,474900,537000,499450,484950,474950,495000,480372.5,497500,497000,475000,489000,479900,469900,484900,479900,489450,490000,489200,490000,511990,499900,535000,524950,524900,513995,495000
"Flathead","MT","Kalispell","30","029",379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625000,599000,598500,598900,599000,595000,599000,639000,598900,622000,650000,729000,689000,575000,579000,579000,581950,599000,606950,649000,699000,699000,699000,689500,695000,672000,675000,659000,630000,599000,599000,599000,612000,625000,629450,649000,649950,663250
