"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02"
"Cape May","NJ","Ocean City","34","009",480,260000,279000,266500,266000,265450,269000,271950,249900,266750,249999.5,259000,250000,239000,225000,229900,239900,239000,240950,249000,249000,249000,239900,237000,229945,244750,249450,252450,240000,229900,229900,239000,224999,225000,225000,239950,249250,239000,247500,264900,249000,239900,229900,229900,239000,228975,229900,239900,249900,255000,249900,249900,249950,229900,224900,224900,229000,229000,239450,234900,239900,245000,243450,247450,249900,238250,229950,219450,199900,199700,199900,199900,199950,199900,199000
"Roanoke City","VA","Roanoke","51","770",481,108500,109900,109700,106725,99950,100975,99975,99250,99900,93000,90900,89950,89950,86950,89900,89950,94500,99500,99500,95500,89974.5,88975,96450,89950,89950,92000,90000,90000,90000,89500,89500,81425,86950,89950,95225,94900,92950,89950,89950,89974.5,94600,94037.5,98250,96950,94975,94950,94950,95950,99725,95475,94975,95475,95000,94950,94999.5,94950,95000,94974.5,94999,97500,94950,94925,94925,95000,94950,99500,99500,89900,89850,89950,87500,88900,89800,89650
"Daviess","KY","Owensboro","21","059",482,69900,63450,58400,62100,64900,59900,66500,69450,64950,65900,65900,66700,69900,73500,74900,75000,74950,74950,73200,69900,73900,69700,69900,67900,69900,68900,67212.5,69900,69500,69500,69500,69500,71900,73500,71900,69900,68000,67900,68000,69900,71950,79900,79900,75000,79900,76450,79900,79900,83900,79900,82700,83200,79900,82500,82900,76900,74900,74900,71400,73400,75900,70900,74900,72950,78900,84950,80900,82400,79900,79900,79900,79900,79900,74950
"Cabell","WV","Huntington","54","011",483,,,,,,,,,,,,,,,,,,,,,,,,,69900,70000,73250,75000,75750,80000,80000,80000,79950,81000,84500,84750,79900,82450,80000,84750,85000,81900,89900,81900,72500,69250,65000,69000,69900,75000,75000,87250,91250,95000,91750,97500,94500,92500,89900,89900,87900,81250,73000,78000,89900,85000,89900,82000,87500,89000,88250,79750,85000,84000
"Floyd","GA","Rome","13","115",484,,,,,,,,,,,,,,,,,,,,,,,,,,55000,56000,49950,45000,49950,51900,50950,48000,49900,51900,49950,52000,49900,54000,50000,54900,61950,67900,67950,67200,65000,64950,65000,68700,65000,66000,64900,64900,64950,60000,59900,59500,55850,58450,54950,58750,59000,59950,64950,61400,65000,63950,59900,66388.5,65000,62900,60000,60000,60000
"Monongalia","WV","Morgantown","54","061",485,155000,150000,155000,152450,155000,150000,153800,150000,150000,158400,154000,154950,158450,154900,154900,149950,145500,145000,145000,145000,145000,149000,149900,154450,153500,154900,154900,149625,154900,154900,154900,154900,154900,154000,151750,149000,148750,154900,154900,154900,159900,159900,160450,159900,159900,159450,164900,159900,169000,164900,167000,167900,169000,166000,167950,165000,154900,155000,156750,163500,156250,153000,165000,159950,161000,160000,162000,160500,161000,160000,159900,159900,159900,159900
"Garland","AR","Hot Springs","05","051",486,109950,109900,109000,110000,110000,111700,112900,115000,119000,116700,109950,111500,104950,94900,107250,112500,115000,110000,113000,119000,115000,114900,115000,115000,115000,115700,115000,115000,115000,112500,112900,112000,109700,112900,110000,109900,102800,99900,109500,114900,114500,108500,105000,110000,119900,125000,128000,124250,124900,114900,117500,117500,119900,122250,119900,122750,118900,115000,115000,113500,115000,115000,115000,118000,115000,115000,119900,119850,119458.5,119900,115500,113750,120400,119900
"Nash","NC","Rocky Mount","37","127",487,83900,83400,83400,84900,83900,84900,81400,79900,84900,79950,74900,81400,78900,67000,71950,75000,76450,77900,82950,78900,74950,69950,67950,66000,65250,65000,69900,69900,69900,79900,79900,74900,69000,70000,74900,72900,71400,74500,75200,78000,77900,81938.5,78450,75000,70250,70500,65000,65000,67950,67950,67950,68950,69900,67500,69900,69900,62900,63250,69450,69000,70950,69900,74450,70850,69900,69900,76900,72950,72500,74800,73650,72500,62900,69900
"Flagler","FL","Daytona Beach","12","035",488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164000,169450,182000,191787.5,205000,193287.5,179900,177900,199000,181000,182000,170000,189300,210250,209000,204750,219999,225000,229500,224500,219949.5,225000
"Portsmouth City","VA","Virginia Beach","51","740",489,129900,128500,129900,130000,129950,125000,124700,123950,125000,125000,123950,122900,118750,117950,119000,118250,119949.5,119500,117750,118000,114250,114999.5,113000,110000,99900,99500,95925,92500,95000,91250,90000,94950,95000,95000,98250,98850,108500,103000,110000,114900,114900,119900,119900,116000,114950,114900,109000,102250,100800,99900,1e+05,105000,108000,107500,100500,1e+05,99875,98000,99000,99425,99900,99900,99900,99900,99900,99950,99900,99900,1e+05,110500,109900,108500,105000,106700
"Dougherty","GA","Albany","13","095",490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31700,29900,29000,29500,29500,29000,29500,29500,29500,29900,29500,32000,32000
"Montgomery","VA","Blacksburg","51","121",491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123900,124500,124200,129500,134450,135000,127800,126400,129900,132300,134950,134950,136500,142450,140450,134950,124900,122500,123700,132400,132499.5,129999,129500,129900,131200
"Wayne","NY","Rochester","36","117",492,,,,,,,,,,,,,,,,,,,,,,,,,,,89900,99900,99900,102400,97900,94900,97500,96000,89000,89900,89900,89900,89900,82150,89900,89900,82400,89900,75000,84000,89900,89900,79200,74900,79900,81950,89450,90950,89900,84900,84900,84900,79900,79900,75000,76750,74900,74900,86200,99900,92200,89450,82500,83750,79900,74900,74900,70000
"Dubuque","IA","Dubuque","19","061",493,139500,129900,129000,121250,117700,115400,114900,114900,112500,109900,109000,109000,112500,115450,118500,115000,109700,105000,106900,105450,99900,99900,99900,98500,112500,114900,113250,119000,124900,109900,109700,109500,109500,107500,109500,108400,107900,107000,109900,117000,111000,112000,115000,109900,106000,104900,99250,99900,99500,114900,114900,114900,113450,114900,114900,114900,112900,111900,115900,110000,117900,116000,115500,119900,119900,119900,114450,117900,119900,118450,113900,114950,109900,114900
"Geauga","OH","Cleveland","39","055",494,128200,125000,126250,134900,138000,138900,138000,144450,145750,139950,126250,127500,135000,142400,135000,130747.5,136450,130697.5,127250,125000,124950,121400,128500,129000,120000,112000,109900,92895,96900,110000,115500,120000,127000,126500,126500,120000,116950,102950,119000,126850,129000,137250,129450,122400,123000,119900,130000,120000,125000,134900,145750,139000,132450,135000,129900,130000,130000,129250,129000,124500,129000,129900,128750,129200,120000,128500,129900,134900,134900,129500,139900,138050,128600,130000
