"Date","RegionName","State","Metro","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2016-02-29,"Jasper","IA","Newton",1080,1073,-0.00923361034164358,-0.0359389038634322,-0.0119705340699816,11973
2016-02-29,"Addison","VT",,1081,1654,-0.00241254523522316,0.0128597672994489,0.132876712328767,11992
2016-02-29,"Finney","KS","Garden City",1082,1054,0.00285442435775452,-0.0112570356472795,-0.0622775800711744,8310
2016-02-29,"Dodge","NE","Fremont",1083,1092,-0.00546448087431694,-0.0108695652173913,0.00645161290322581,9662
2016-02-29,"McLeod","MN","Hutchinson",1084,1208,0.00332225913621262,0.0024896265560166,0.00918964076858814,10972
2016-02-29,"Independence","AR","Batesville",1085,850,0.00235849056603774,0.00117785630153121,0.0131108462455304,8232
2016-02-29,"Houghton","MI","Houghton",1086,892,0.00904977375565611,0.0252873563218391,0.0944785276073619,15881
2016-02-29,"Steele","MN","Owatonna",1087,1274,0.000785545954438335,0.0183852917665867,0.0208333333333333,12472
2016-02-29,"Summit","UT","Summit Park, UT",1088,2943,0.00684228532329798,0.0023841961852861,0.127586206896552,22458
2016-02-29,"Ware","GA","Waycross",1089,848,0,-0.0128055878928987,-0.0629834254143646,7685
2016-02-29,"Albany","WY","Laramie",1090,1254,0.0295566502463054,0.0406639004149378,0.0389395194697597,9916
2016-02-29,"Lincoln","NE","North Platte",1091,1158,-0.0127877237851662,-0.0341951626355296,0.00520833333333333,9604
2016-02-29,"Hale","TX","Plainview",1092,1008,-0.0029673590504451,-0.015625,0.0757737459978655,9535
2016-02-29,"Halifax","VA",,1093,1027,0.00686274509803922,0,0.0394736842105263,9130
2016-02-29,"Webster","MO","Springfield",1094,685,-0.0058055152394775,-0.0115440115440115,-0.0115440115440115,613
2016-02-29,"Scotland","NC","Laurinburg",1095,789,-0.00126582278481013,-0.0112781954887218,-0.0695754716981132,5492
2016-02-29,"Perry","OH","Columbus",1096,908,-0.0021978021978022,-0.0119695321001088,0.00665188470066519,5473
2016-02-29,"Lee","IL","Dixon",1097,1194,0.0058972198820556,0.000838222967309304,0.011864406779661,10928
2016-02-29,"Douglas","MN","Alexandria",1098,1287,0.00704225352112676,0.00862068965517241,0.012588512981904,11223
2016-02-29,"Oneida","WI",,1099,1108,0.00818926296633303,-0.0124777183600713,-0.0423509075194468,12158
2016-02-29,"Saint Bernard","LA","New Orleans",1100,1195,-0.00499583680266445,-0.0386162510056315,-0.0649452269170579,9654
2016-02-29,"Prince George","VA","Richmond",1101,1312,0.00768049155145929,0.0131274131274131,-0.0113036925395629,9645
2016-02-29,"Beauregard","LA","De Ridder",1102,1162,0.013077593722755,0.0210896309314587,-0.0332778702163062,7493
2016-02-29,"Clark","KY","Lexington",1103,1044,-0.000956937799043062,-0.00191204588910134,0.0326409495548961,8548
2016-02-29,"Laclede","MO","Lebanon",1104,841,-0.00237247924080664,-0.00591016548463357,0.0231143552311436,6774
2016-02-29,"Montgomery","KS","Coffeyville",1105,675,-0.00881057268722467,-0.0301724137931034,-0.0439093484419263,12000
2016-02-29,"Carlton","MN","Duluth",1106,1270,0.000788022064617809,0.0095389507154213,0.0435497124075596,11726
2016-02-29,"Sagadahoc","ME","Portland",1107,1342,-0.00518902891030393,-0.00886262924667651,0.0875202593192869,12757
2016-02-29,"Isle of Wight","VA","Virginia Beach",1108,1431,-0.00278745644599303,-0.00348189415041783,-0.0535714285714286,14098
2016-02-29,"Seneca","NY","Seneca Falls",1109,1334,-0.00373412994772218,-0.0198383541513593,-0.0980392156862745,8846
2016-02-29,"Bladen","NC",,1110,827,-0.00600961538461539,-0.0201421800947867,-0.0350058343057176,9321
2016-02-29,"Hopkins","TX","Sulphur Springs",1111,1354,0.00222057735011103,0.00370644922164566,0.0180451127819549,6395
2016-02-29,"Chambers","TX","Houston",1112,1562,0.00128205128205128,0.00321130378933847,0.0434201736806947,11293
2016-02-29,"Hill","TX",,1113,1049,0.00286806883365201,0.00671785028790787,0.00671785028790787,8497
2016-02-29,"Weakley","TN","Martin",1114,857,0.00233918128654971,-0.00695249130938586,-0.0160734787600459,11786
2016-02-29,"Howard","TX","Big Spring",1115,1131,-0.00527704485488127,-0.0266781411359725,0.0226039783001808,9713
2016-02-29,"Bureau","IL","Ottawa",1116,1170,0.0103626943005181,0.0317460317460317,-0.0067911714770798,9658
2016-02-29,"Clarendon","SC",,1117,1002,0.000999000999000999,-0.0176470588235294,0.0266393442622951,11060
2016-02-29,"Lassen","CA","Susanville",1118,1160,0.000862812769628991,0.00519930675909879,0.00869565217391304,8173
2016-02-29,"Pulaski","VA","Blacksburg",1119,1043,0.00384985563041386,-0.0104364326375712,0.0664621676891615,14059
2016-02-29,"De Soto","FL","Arcadia",1120,1173,0.00859845227858985,0.0147058823529412,0.0316622691292876,6238
2016-02-29,"Morrow","OH","Columbus",1121,1050,0,0,0.00574712643678161,10087
2016-02-29,"Harvey","KS","Wichita",1122,948,0.00423728813559322,0.00105596620908131,-0.0326530612244898,11806
2016-02-29,"McClain","OK","Oklahoma City",1123,1113,0.0136612021857923,0.0118181818181818,-0.00713648528099911,11584
2016-02-29,"Lincoln","ME",,1124,1319,-0.00602863602110023,-0.00602863602110023,0.0493237867939539,11468
2016-02-29,"Geary","KS","Junction City, KS",1125,1154,-0.011986301369863,-0.0245139475908707,-0.0375312760633862,8634
