"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02"
"Clarke","AL",,"01","025",1496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210000,192500,165000,169700,169700,179000,169700,169700,154900,135000,139000,138750,139250,140000,149000
"Union","OR","La Grande","41","061",1497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174950,169900,169900,164950,176500,179000,180000,180000,196950,198400,198400,183450,186450,184500,198900,199000,198400,198900,195450,199900,189900,179000,199000,199000,195000,196000,199500,194750,199250,192500,184950,184900,195000,195250,195500,184950,187500,178150,180000,179900,178450,181900
"Grayson","KY",,"21","085",1498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134700,129900,124900,129900,125000,124900,127123,133450,135000,142000,139500,142500,150200,149900,148900,149900,149900,141200,138750,149900,149900,149900,149900,141950,139900,136000,129900
"Decatur","IN","Greensburg","18","031",1499,129900,129000,124900,124900,125000,119900,122400,124900,118750,119900,117700,109900,109999,115000,115000,119000,115000,112500,113900,113900,123900,123400,120000,109900,109900,109900,109900,107450,112000,114900,115000,114900,109000,114900,123700,115000,124500,123700,119900,119450,116900,127300,119900,109900,109000,106900,99500,94900,99000,109900,115900,112500,120900,123900,119450,112900,108500,105000,99900,98900,99500,110000,113900,120000,122400,122000,125000,129900,137750,134950,128700,123900,121450,119900
"Gladwin","MI",,"26","051",1500,129900,129900,129900,129900,129900,129900,129900,132000,129894,123500,119000,117500,116500,109000,99900,109900,1e+05,117945,110000,119900,119000,109000,99900,89950,99152.5,99000,99900,99700,104450,109000,108000,109900,108000,99900,107000,104999,109900,99900,101450,99999,108950,109900,109900,109900,109900,104900,99900,99900,99000,99900,99900,114000,115000,119250,119794,119000,118591,115900,114000,114900,110000,114000,114900,115000,118900,117500,119900,119900,115000,114900,108818.5,1e+05,102450,99900
"Fluvanna","VA","Charlottesville","51","065",1501,239900,235000,235000,235000,232500,232500,232200,229400,231500,229950,229500,229000,229000,235000,234900,229000,225000,229900,229990,229000,224900,224995,215000,219000,209900,213990,215000,204975,209900,209900,199850,199000,194000,189940.5,199900,195000,199900,199900,215000,218000,219825,217750,220000,219500,219945,219700,222250,218950,219500,227600,232345,230000,229000,229000,234990,235000,230190,228950,229750,224990,219900,224990,232945,234700,238900,237500,239900,239500,234500,229900,229000,234900,229000,229000
"Adair","MO","Kirksville","29","001",1502,83700,84900,87200,90750,95000,95000,94900,89900,92250,93000,96250,94900,87700,84900,86450,79900,89900,98900,101950,94900,102250,97500,94400,89900,89500,84500,94200,95250,105450,107450,104950,109900,105000,104900,115000,105000,101700,104900,100800,100800,101700,99300,102250,104950,99700,98400,97500,97500,89900,97200,95000,95000,1e+05,99987,98000,96450,104900,105000,104900,105450,107000,109900,117500,117500,110000,109900,111250,114950,114900,104950,109775,99900,104900,104900
"Lee","VA",,"51","105",1503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99900,99900,95000,95000,99000,99250,99000,102450,114250,109500,108000,98900,95000,95000,95000,96950,96950,99000,102250,115000,107250,105000,109750,112500,105000,99250,102450
"Johnson","AR",,"05","071",1504,97500,99900,89900,105950,94900,94500,99900,107500,108500,109450,114900,109900,109000,119900,119900,119900,119900,119900,129000,129900,126000,124900,120000,125000,119950,120000,118800,120000,127200,127100,117500,125000,120750,125000,119450,123000,119000,119000,119000,119900,116000,110000,109900,110000,110950,111250,114900,119000,114900,119900,128900,128900,129250,129700,126950,125000,129900,120100,126450,129900,134900,135000,139250,129800,133200,134900,133700,129900,128000,124900,129700,128400,129000,128950
"Montezuma","CO",,"08","083",1505,249900,250000,250000,249000,250000,250000,249000,249000,248950,249250,249000,237500,234900,237900,235000,239450,239250,229900,229527.5,229900,229000,226700,228950,207500,199900,199000,199000,194500,199900,199900,199900,199000,199000,199900,196900,193000,189000,189000,195000,210000,215000,229900,229900,229000,218250,222450,229000,220000,210000,210000,199000,199945,220000,225000,225000,219000,215000,219000,215000,215000,219000,210000,218900,219500,219000,230000,239700,235000,239700,244200,244500,239900,229000,229950
"Audrain","MO","Mexico","29","007",1506,,,,,,,,,,,,,,,105000,99500,93000,91450,91400,89900,86900,84700,79700,82500,82500,78000,79500,85250,79975,77750,75500,75750,75750,76500,78450,74500,69000,72000,74900,79500,84000,79900,79500,77950,84500,83250,84500,79700,79500,81000,79900,79900,79900,83000,83000,80950,84000,83000,79900,79500,79900,78000,78500,79250,74900,72500,72500,71250,72500,75000,75000,79900,77000,80950
"Tattnall","GA",,"13","267",1507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105950,95000,99300,99900,99300,99150,99000,90950,104450,109450,115000,115000,115000,109900,105750,114250,116000,115000,115000,106000,108450,106249.5,106249.5,106699.5,106499,106900,108400,109900,115200,117400,115000,111000,111000,105249.5,98900,96950,99900,99900,101250
"Seminole","OK",,"40","133",1508,80000,73000,72500,77500,85000,83500,81250,79900,80950,78500,78500,79900,76000,69900,69900,69900,76000,76900,84900,86750,83500,83000,84000,85000,84900,79900,79500,79500,69250,69500,65000,69500,70250,79450,85000,89000,79900,77450,75000,81900,82950,89900,85000,84950,84500,79950,75000,69900,69900,75000,79900,79900,79900,79700,77000,69500,70800,73900,70800,69950,66900,64500,65900,69000,67500,67000,69950,69900,75000,77000,71400,82250,79950,82000
"Meade","SD","Rapid City","46","093",1509,189900,185000,187000,189900,189900,189900,187900,185000,194500,193900,194900,185327.5,185000,179900,169900,169900,170000,179900,181400,189900,189900,187450,195000,193900,193500,189450,188500,189900,189000,189900,189450,189900,189000,185900,187500,184900,189900,189700,189700,189000,197877,199500,197627,207900,212502.5,209900,214537.5,202400,194900,189900,199900,191300,199200,213900,206388.5,209900,209000,209950,202450,210000,203900,212000,205000,209950,218450,224900,214900,209900,199900,212000,214900,219900,219900,220000
"Abbeville","SC","Greenwood","45","001",1510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149000,139900,129900,129900,129900,144350,139900,139900,139900,139900,138400,139900,137500,142400,137700,137900,134500,137500,125000,138250,137500,139000,139900,148900,142450,149900,149950,135950
"Yates","NY","Rochester","36","123",1511,,,,,,,,,,,,,,,,,,,,,,,,,,,,220000,229000,232450,230000,199500,222500,219000,220000,194000,178749.5,205000,219000,238000,229000,238500,214950,212900,217000,215000,184700,182250,184950,184900,179450,199000,199000,225000,210000,199000,174900,173950,174900,159450,139000,159000,162450,169000,167450,164950,169000,164500,173950,159900,160000,179950,191450,187450
