"Date","RegionName","State","Metro","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2016-02-29,"Los Angeles","CA","Los Angeles-Long Beach-Anaheim, CA",0,2431,0.00496072757337743,0.0129166666666667,0.0464916056823074,2120277
2016-02-29,"Cook","IL","Chicago",1,1647,0.00121580547112462,0.00121580547112462,0.00672371638141809,1612905
2016-02-29,"Harris","TX","Houston",2,1503,0.00266844563042028,0.00737265415549598,0.0401384083044983,1138236
2016-02-29,"Maricopa","AZ","Phoenix",3,1282,0.00234558248631744,0.00470219435736677,0.0380566801619433,1325545
2016-02-29,"San Diego","CA","San Diego",4,2338,0.00515907136715391,0.0116832540025963,0.034971226206286,821358
2016-02-29,"Orange","CA","Los Angeles-Long Beach-Anaheim, CA",5,2772,0.00362056480811007,0.010572366022603,0.0281899109792285,827653
2016-02-29,"Kings","NY","New York",6,2332,0.00344234079173838,0.0219106047326906,0.0892106492293321,406938
2016-02-29,"Miami-Dade","FL","Miami-Fort Lauderdale",7,1970,0.00305498981670061,0.0097385955920041,0.0614224137931034,958232
2016-02-29,"Dallas","TX","Dallas-Fort Worth",8,1352,0.00148148148148148,0.00520446096654275,0.0384024577572965,616171
2016-02-29,"Queens","NY","New York",9,2239,-0.000446428571428571,0.00403587443946188,0.0556341348420556,467061
2016-02-29,"Riverside","CA","Riverside",10,1791,0.00167785234899329,0.0039237668161435,0.0234285714285714,638973
2016-02-29,"San Bernardino","CA","Riverside",11,1511,0.00465425531914894,0.00733333333333333,0.0442294402211472,549203
2016-02-29,"Clark","NV","Las Vegas",12,1210,-0.000825763831544178,-0.00165016501650165,0.0125523012552301,673685
2016-02-29,"King","WA","Seattle",13,2218,0.00635208711433757,0.0146386093321134,0.106234413965087,658184
2016-02-29,"Wayne","MI","Detroit",14,838,0.001194743130227,0.00239234449760766,0,725438
2016-02-29,"Tarrant","TX","Dallas-Fort Worth",15,1398,0.0021505376344086,0.00720461095100865,0.0302137067059691,541074
2016-02-29,"Santa Clara","CA","San Jose",16,3473,0.00346720600982375,0.0128317293671624,0.0782365724930146,452092
2016-02-29,"Broward","FL","Miami-Fort Lauderdale",17,1710,0.00175746924428822,0.00588235294117647,0.0332326283987915,802851
2016-02-29,"Bexar","TX","San Antonio",18,1250,0.0016025641025641,0.00321027287319422,0.037344398340249,517239
2016-02-29,"New York","NY","New York",19,3736,0.00403117441547971,0.00403117441547971,-0.00133654103180968,442250
2016-02-29,"Philadelphia","PA","Philadelphia",20,1188,0,0.00592718035563082,0.00337837837837838,514764
2016-02-29,"Alameda","CA","San Francisco",21,2920,0.00689655172413793,0.0191972076788831,0.135744846363283,419206
2016-02-29,"Middlesex","MA","Boston",22,2388,0.00251889168765743,0.00759493670886076,0.0492091388400703,473585
2016-02-29,"Suffolk","NY","New York",23,2982,0.0146308268118408,0.0361362056984017,0.197109594540345,490436
2016-02-29,"Sacramento","CA","Sacramento",24,1499,0.00334672021419009,0.00942760942760943,0.0489853044086774,415475
2016-02-29,"Bronx","NY","New York",25,1832,0.00273672687465791,0.0155210643015521,0.0638792102206736,122129
2016-02-29,"Nassau","NY","New York",26,2744,0.00292397660818713,0.0117994100294985,0.0858725761772853,401351
2016-02-29,"Palm Beach","FL","Miami-Fort Lauderdale",27,1799,0.00278706800445931,0.0089736399326977,0.0192634560906516,629212
2016-02-29,"Cuyahoga","OH","Cleveland",28,1095,0.00366636113657195,0.00735970561177553,0.00182982616651418,436736
2016-02-29,"Hillsborough","FL","Tampa",29,1340,0.00149476831091181,0.00374531835205993,0.0268199233716475,417281
2016-02-29,"Allegheny","PA","Pittsburgh",30,1153,0.00260869565217391,0.00698689956331878,0.0221631205673759,468679
2016-02-29,"Oakland","MI","Detroit",31,1570,0.000637348629700446,-0.00380710659898477,0.0148674854557207,442222
2016-02-29,"Franklin","OH","Columbus",32,1240,0.000807102502017756,0.00404858299595142,0.0324729392173189,401059
2016-02-29,"Hennepin","MN","Minneapolis-St Paul",33,1555,0.00193298969072165,-0.00128452151573539,0.0277594183740912,397270
2016-02-29,"Orange","FL","Orlando",34,1357,0.000737463126843658,0.00369822485207101,0.0390505359877489,392307
2016-02-29,"Fairfax","VA","Washington",35,2443,-0.00122649223221586,-0.00326397388820889,-0.00610252237591538,340202
2016-02-29,"Contra Costa","CA","San Francisco",36,2485,0.00161225312374043,0.00688816855753647,0.0642398286937901,337049
2016-02-29,"Salt Lake","UT","Salt Lake City",37,1447,0.00486111111111111,0.00555941626129257,0.0306267806267806,327480
2016-02-29,"Travis","TX","Austin",38,1780,0.0028169014084507,0.00792751981879955,0.0348837209302326,314031
2016-02-29,"Saint Louis","MO","St. Louis",39,1206,0.00416319733555371,0,-0.00165562913907285,384985
2016-02-29,"Pima","AZ","Tucson",40,1090,-0.000916590284142988,-0.000916590284142988,-0.00183150183150183,311102
2016-02-29,"Montgomery","MD","Washington",41,2282,0.000438404208680403,0.00131636682755595,-0.00131291028446389,321076
2016-02-29,"Honolulu","HI","Urban Honolulu, HI",42,2447,0.00286885245901639,0.00204750204750205,0.0255658005029338,279677
2016-02-29,"Westchester","NY","New York",43,3143,-0.000318066157760814,0.00672645739910314,0.0845410628019324,239806
2016-02-29,"Milwaukee","WI","Milwaukee",44,1000,0.00806451612903226,0.0131712259371834,0.0050251256281407,182762
2016-02-29,"Fresno","CA","Fresno",45,1236,0.0024330900243309,0.00733496332518337,0.0291423813488759,224845
2016-02-29,"Shelby","TN","Memphis",46,997,-0.002002002002002,-0.00697211155378486,-0.00894632206759443,304603
2016-02-29,"Fulton","GA","Atlanta",47,1587,0.00570342205323194,0.0160051216389245,0.0643863179074447,314803
2016-02-29,"Mecklenburg","NC","Charlotte",48,1296,0.00309597523219814,0.00856031128404669,0.0285714285714286,346535
2016-02-29,"Erie","NY","Buffalo",49,1236,0.00569568755085435,0.00980392156862745,0.103571428571429,290661
2016-02-29,"Du Page","IL","Chicago",50,1878,0,0.0016,0.0433333333333333,315046
2016-02-29,"Fairfield","CT","Stamford",51,2374,0.000421407501053519,-0.00335852225020991,0.00295732995352767,295070
2016-02-29,"Pinellas","FL","Tampa",52,1325,-0.000754147812971343,0.00531107738998482,0.0449526813880126,410194
2016-02-29,"Bergen","NJ","New York",53,2464,0.00818330605564648,0.0169211721007016,-0.0222222222222222,264953
2016-02-29,"Marion","IN","Indianapolis",54,1049,-0.000952380952380952,-0.00850661625708885,-0.00568720379146919,296594
2016-02-29,"Wake","NC","Raleigh",55,1436,0.000696864111498258,0.00279329608938547,0.0264474624731951,329028
2016-02-29,"Hartford","CT","Hartford",56,1570,-0.00127226463104326,-0.00443880786303107,-0.00317460317460317,285921
2016-02-29,"Duval","FL","Jacksonville",57,1165,-0.000857632933104631,-0.00171379605826907,0.0112847222222222,302883
2016-02-29,"Prince Georges","MD","Washington",58,1843,0,-0.0010840108401084,0.00108636610537751,271180
2016-02-29,"New Haven","CT","New Haven",59,1577,0.000634517766497462,0.00126984126984127,0.00960307298335467,272408
2016-02-29,"Macomb","MI","Detroit",60,1225,0.00492206726825267,0.012396694214876,0.0199833472106578,321070
2016-02-29,"Kern","CA","Bakersfield",61,1223,-0.00163265306122449,-0.00244698205546493,-0.0032599837000815,214386
2016-02-29,"Ventura","CA","Ventura",62,2514,0.00279218189070602,0.00923323966278603,0.0422885572139304,221165
2016-02-29,"Middlesex","NJ","New York",63,2027,0.00247279920870425,0.00695479384003974,0.00396235760277365,226349
2016-02-29,"Gwinnett","GA","Atlanta",64,1351,0.00148257968865827,0.00296956198960653,0.0344563552833078,253423
2016-02-29,"San Francisco","CA","San Francisco",65,4548,0.00198281559814937,0.00619469026548673,0.101477355291838,186596
2016-02-29,"Baltimore","MD","Baltimore",66,1666,0,0.000600600600600601,0.0115361262902247,273477
2016-02-29,"Hamilton","OH","Cincinnati",67,1162,-0.000859845227858985,0.00172413793103448,0.0849673202614379,263849
2016-02-29,"El Paso","TX","El Paso",68,1034,-0.00672430355427474,-0.0142993326978074,0.00485908649173955,211303
2016-02-29,"Montgomery","PA","Philadelphia",69,1803,-0.0033167495854063,-0.0120547945205479,0.00333889816360601,269424
2016-02-29,"Worcester","MA","Worcester",70,1501,0.00738255033557047,0.0155615696887686,0.00941492938802959,249850
2016-02-29,"Pierce","WA","Seattle",71,1510,0.0019907100199071,-0.00264200792602378,0.0406616126809097,259305
2016-02-29,"Essex","NJ","New York",72,1871,-0.0142255005268704,-0.0137058513442277,0.0992949471210341,171460
2016-02-29,"Collin","TX","Dallas-Fort Worth",73,1900,0.00105374077976818,0.00369783412572636,0.0275824770146025,256278
2016-02-29,"Hidalgo","TX","McAllen",74,1024,-0.000975609756097561,-0.0058252427184466,0.0078740157480315,184406
2016-02-29,"Monroe","NY","Rochester",75,1303,0.00540123456790123,0.00851393188854489,-0.0297840655249442,233600
2016-02-29,"Essex","MA","Boston",76,1986,-0.00301204819277108,-0.0207100591715976,0.0365344467640919,226330
2016-02-29,"Jefferson","KY","Louisville/Jefferson County",77,1119,0.00358744394618834,0,0.0657142857142857,354903
2016-02-29,"Multnomah","OR","Portland",78,1713,0.00705467372134039,0.015411973918198,0.110174983797796,246235
2016-02-29,"Suffolk","MA","Boston",79,2450,0.00409836065573771,0.0132340777502068,0.022964509394572,210397
2016-02-29,"Oklahoma","OK","Oklahoma City",80,1053,-0.00754005655042413,-0.0401093892433911,-0.0131208997188379,260195
2016-02-29,"San Mateo","CA","San Francisco",81,3885,0.00283944243675787,0.013302034428795,0.0900673400673401,205505
2016-02-29,"Snohomish","WA","Seattle",82,1874,0.00213903743315508,0.00806885422270038,0.0599547511312217,238436
2016-02-29,"Lake","IL","Chicago",83,1769,0.00113186191284663,-0.00394144144144144,0.00740318906605923,233885
2016-02-29,"Dekalb","GA","Atlanta",84,1186,0.00338409475465313,0.0110826939471441,0.0421792618629174,215555
2016-02-29,"Cobb","GA","Atlanta",85,1442,0,0.00278164116828929,0.0556368960468521,232401
2016-02-29,"San Joaquin","CA","Stockton",86,1429,0.00492264416315049,0.0163584637268848,0.0445906432748538,174548
2016-02-29,"Will","IL","Chicago",87,1655,0.00060459492140266,-0.00421179302045728,-0.0137067938021454,252982
2016-02-29,"Jackson","MO","Kansas City",88,951,-0.00314465408805032,-0.00209863588667366,0.033695652173913,248221
2016-02-29,"Norfolk","MA","Boston",89,2413,0.000829531314807134,-0.00206782464846981,0.0486744893524555,220148
2016-02-29,"Denton","TX","Dallas-Fort Worth",90,1752,0.000571102227298686,0.00343642611683849,0.0162412993039443,205889
2016-02-29,"Bernalillo","NM","Albuquerque",91,1198,0.000835421888053467,0.00587741393786734,0.00503355704697987,211461
2016-02-29,"Jefferson","AL","Birmingham",92,967,-0.00103305785123967,-0.00820512820512821,0.0397849462365591,248632
2016-02-29,"Hudson","NJ","New York",93,2264,-0.00132333480370534,0.00577521101732563,0.0166142792995061,152334
2016-02-29,"Monmouth","NJ","New York",94,2284,0.000876424189307625,0.00395604395604396,0.0133096716947649,228844
2016-02-29,"Davidson","TN","Nashville",95,1485,0.00337837837837838,0.0115803814713896,0.0760869565217391,208444
2016-02-29,"Providence","RI","Providence",96,1443,0.00697836706210747,0.000693481276005548,-0.0020746887966805,170557
2016-02-29,"Bucks","PA","Philadelphia",97,1839,-0.00540832882639264,-0.00969305331179321,0.0239420935412027,213362
2016-02-29,"El Paso","CO","Colorado Springs",98,1353,0.00148038490007402,0.00669642857142857,0.0296803652968037,211622
2016-02-29,"Baltimore City","MD","Baltimore",99,1315,-0.000759878419452888,-0.00829562594268477,0.0154440154440154,221089
2016-02-29,"Lee","FL","Fort Myers",100,1561,0.00579896907216495,0.0202614379084967,0.0626276378488768,339162
2016-02-29,"Tulsa","OK","Tulsa",101,1098,0.00273972602739726,-0.00813008130081301,-0.000909918107370337,232639
2016-02-29,"Kent","MI","Grand Rapids",102,1255,0.0104669887278583,0.0363336085879438,0.065365025466893,209113
2016-02-29,"Polk","FL","Lakeland",103,1149,0.001743679163034,0.00437062937062937,0.0398190045248869,190535
2016-02-29,"District of Columbia","DC","Washington",104,2533,-0.000394632991318074,0.00316831683168317,0.0432454695222405,178602
2016-02-29,"Denver","CO","Denver",105,1942,0.00103092783505155,0.00569653029518384,0.0843104410943607,207660
2016-02-29,"Fort Bend","TX","Houston",106,1898,-0.00105263157894737,0.00105485232067511,0.0122666666666667,214033
2016-02-29,"Ocean","NJ","New York",107,1732,0.00405797101449275,0.00756253635834788,0.00522344747533372,257442
2016-02-29,"Arapahoe","CO","Denver",108,1906,0.00474433315761729,0.00686740623349181,0.0671892497200448,189588
2016-02-29,"Delaware","PA","Philadelphia",109,1503,0,0.00066577896138482,0.0266393442622951,188451
2016-02-29,"Bristol","MA","Providence",110,1664,0.0133982947624848,0.0328988206083178,0.105647840531561,160088
2016-02-29,"Johnson","KS","Kansas City",111,1682,0.00298151460942159,0.0114251352976548,0.004778972520908,187032
2016-02-29,"Brevard","FL","Melbourne",112,1262,0.00397772474144789,0.0144694533762058,0.0613961312026913,237632
2016-02-29,"Summit","OH","Akron",113,1081,-0.00825688073394495,-0.0243682310469314,0.0344497607655502,198310
2016-02-29,"New Castle","DE","Philadelphia",114,1436,0.0041958041958042,0.0041958041958042,0.016277423920736,183950
2016-02-29,"Anne Arundel","MD","Baltimore",115,1972,0.000507356671740233,0.00305188199389624,0.0254810192407696,203333
2016-02-29,"Union","NJ","New York",116,1932,-0.00770416024653313,-0.0217721518987342,0.00835073068893528,139894
2016-02-29,"Montgomery","OH","Dayton",117,858,0.00233644859813084,-0.00232558139534884,0.012987012987013,194779
2016-02-29,"Jefferson","CO","Denver",118,1985,0.00506329113924051,0.0127551020408163,0.0835152838427948,192381
2016-02-29,"Washington","OR","Portland",119,1716,0.00233644859813084,0,0.0631970260223048,158335
2016-02-29,"Lancaster","PA","Lancaster",120,1139,0.0106477373558119,0.028906955736224,0.0517082179132041,150896
2016-02-29,"Douglas","NE","Omaha",121,1257,0,-0.0125687352710134,-0.00317208564631245,325662
2016-02-29,"Utah","UT","Provo",122,1352,0.00520446096654275,0.00745156482861401,0.0304878048780488,143728
2016-02-29,"Kane","IL","Chicago",123,1695,-0.00294117647058824,-0.00294117647058824,0.0113365155131265,157950
2016-02-29,"Stanislaus","CA","Modesto",124,1255,0.0023961661341853,0.0023961661341853,0.042358803986711,131988
2016-02-29,"Camden","NJ","Philadelphia",125,1535,-0.00324675324675325,-0.00259909031838856,0.0281312793034159,167420
2016-02-29,"Ramsey","MN","Minneapolis-St Paul",126,1425,0,-0.0131578947368421,0.0333575054387237,151235
2016-02-29,"Passaic","NJ","New York",127,1792,-0.0104914411927112,-0.0287262872628726,-0.0207650273224044,118386
2016-02-29,"Chester","PA","Philadelphia",128,2021,0.00747756729810568,0.0196770938446014,0.0348182283666155,165785
2016-02-29,"Sedgwick","KS","Wichita",129,1061,0.00473484848484848,0.00378429517502365,0.0351219512195122,173757
2016-02-29,"Lake","IN","Chicago",130,1132,-0.00527240773286467,-0.013077593722755,-0.046335299073294,212451
2016-02-29,"Plymouth","MA","Boston",131,1919,-0.00980392156862745,-0.0263825469304921,0.0891032917139614,171071
2016-02-29,"Volusia","FL","Daytona Beach",132,1234,0.0073469387755102,0.0173124484748557,0.0413502109704641,205623
2016-02-29,"Morris","NJ","New York",133,2520,0.00880704563650921,0.0210696920583468,0.0273134936812067,161656
2016-02-29,"Guilford","NC","Greensboro",134,989,-0.0030241935483871,-0.01001001001001,0.00101214574898785,192744
2016-02-29,"Dane","WI","Madison",135,1495,-0.00399733510992672,-0.0222367560497057,0.0170068027210884,170121
2016-02-29,"Sonoma","CA","Santa Rosa",136,2439,0.00701899256812552,0.0209292591042277,0.0922525750111957,144741
2016-02-29,"Spokane","WA","Spokane",137,1162,0.000861326442721792,-0.00257510729613734,0.0338078291814947,152340
2016-02-29,"Richmond","NY","New York",138,2118,-0.000943396226415094,0.00141843971631206,-0.0212569316081331,125169
2016-02-29,"Onondaga","NY","Syracuse",139,1295,0.00232198142414861,-0.0015420200462606,0.0435132957292506,144765
2016-02-29,"Pasco","FL","Tampa",140,1218,-0.00327332242225859,-0.00733496332518337,0.0218120805369128,184235
2016-02-29,"Hampden","MA","Springfield",141,1449,0.00485436893203883,0.0189873417721519,0.0305832147937411,134217
2016-02-29,"Montgomery","TX","Houston",142,1799,0,-0.00442722744881018,0.0239043824701195,150750
2016-02-29,"Greenville","SC","Greenville",143,1333,-0.00299177262528048,-0.0111275964391691,0.0405932864949258,150527
2016-02-29,"Burlington","NJ","Philadelphia",144,1733,0.00115540150202195,0.00755813953488372,0.0266587677725118,153904
2016-02-29,"Tulare","CA","Visalia",145,1133,0.00354295837023915,0,0.00443262411347518,112417
2016-02-29,"Lucas","OH","Toledo",146,895,0.00111856823266219,-0.008859357696567,-0.0207877461706783,155313
2016-02-29,"Adams","CO","Denver",147,1715,0.00233781414377557,0.00704638872577804,0.0652173913043478,127263
2016-02-29,"East Baton Rouge","LA","Baton Rouge",148,1304,0.00384911470361817,0.0100697134004648,-0.0113722517058378,154298
2016-02-29,"Virginia Beach City","VA","Virginia Beach",149,1546,0.000647249190938511,0.00194426441996111,0.00651041666666667,157102
2016-02-29,"York","PA","York",150,1272,-0.00469483568075117,-0.00625,0.00315457413249211,145946
2016-02-29,"Jefferson","LA","New Orleans",151,1397,0,-0.00285510349750178,0.00359195402298851,130341
2016-02-29,"Knox","TN","Knoxville",152,1162,-0.000859845227858985,-0.000859845227858985,0.0402864816472695,158897
2016-02-29,"Polk","IA","Des Moines",153,1270,0.00236779794790845,-0.00313971742543171,0.0283400809716599,149231
2016-02-29,"Genesee","MI","Flint",154,736,0.0366197183098592,0.0807635829662261,0.0559540889526542,156157
2016-02-29,"Clark","WA","Portland",155,1619,0.00621504039776259,0.0169597989949749,0.0721854304635762,140522
2016-02-29,"Santa Barbara","CA","Santa Maria-Santa Barbara, CA",156,2511,0.0112766814337495,0.041908713692946,0.0423412204234122,95634
2016-02-29,"Seminole","FL","Orlando",157,1446,0.00138504155124654,0.0126050420168067,0.0524017467248908,150573
2016-02-29,"Williamson","TX","Austin",158,1648,0.000607164541590771,0.00365408038976857,0.0242386575512741,146800
2016-02-29,"Washoe","NV","Reno",159,1448,0.00138312586445367,0.00416088765603329,0.0432276657060519,138918
2016-02-29,"Monterey","CA","Salinas",160,2152,0.00938086303939963,0.0170132325141777,0.0653465346534653,88719
2016-02-29,"Solano","CA","Vallejo",161,1873,0.000534188034188034,0.00536768652710682,0.0678449258836944,124548
2016-02-29,"Mobile","AL","Mobile",162,956,0.00104712041884817,0.0105708245243129,0.0645879732739421,139685
2016-02-29,"Berks","PA","Reading",163,1297,0,-0.00307455803228286,0.0367705835331735,115340
2016-02-29,"Cameron","TX","Brownsville",164,906,0.00443458980044346,0.00666666666666667,0.0145576707726764,129509
2016-02-29,"Prince William","VA","Washington",165,1960,-0.00203665987780041,-0.00608519269776876,0.0155440414507772,129077
2016-02-29,"Hillsborough","NH","Manchester",166,1754,0.00573394495412844,0.0162224797219003,0.0656136087484812,150372
2016-02-29,"Dakota","MN","Minneapolis-St Paul",167,1563,-0.0012779552715655,-0.00824873096446701,-0.00824873096446701,125387
2016-02-29,"Ada","ID","Boise City",168,1204,0.00333333333333333,0.00753138075313808,0.051528384279476,131027
2016-02-29,"Waukesha","WI","Milwaukee",169,1735,0.015807962529274,0.0302850356294537,0.0193889541715629,140598
2016-02-29,"Richland","SC","Columbia",170,1143,0.000875656742556918,-0.00522193211488251,0.00793650793650794,123148
2016-02-29,"Pulaski","AR","Little Rock",171,985,0.00715746421267894,0.0196687370600414,0.0165118679050568,140352
2016-02-29,"Sarasota","FL","North Port-Sarasota-Bradenton, FL",172,1757,0.00171037628278221,-0.00790513833992095,-0.109026369168357,206898
2016-02-29,"Clackamas","OR","Portland",173,1912,0.0036745406824147,0.0175625332623736,0.110981987216734,133266
2016-02-29,"Pinal","AZ","Phoenix",174,1002,0.002,0.00703517587939699,0.0426638917793965,132104
2016-02-29,"Stark","OH","Canton",175,914,0.0055005500550055,-0.0161463939720129,0.0178173719376392,134216
2016-02-29,"Orange","NY","New York",176,1754,0.00400686891814539,0.00631095811818703,0.00171330668189606,110208
2016-02-29,"Butler","OH","Cincinnati",177,1271,-0.000786163522012579,-0.0054773082942097,0.00713153724247227,120854
2016-02-29,"Mercer","NJ","Trenton",178,1817,0.00553403431101273,0.00331308669243512,0.0282965478211658,114801
2016-02-29,"Westmoreland","PA","Pittsburgh",179,967,0.024364406779661,0.0298189563365282,-0.0162767039674466,134716
2016-02-29,"Saint Charles","MO","St. Louis",180,1472,-0.002710027100271,-0.00942126514131898,0.00340831629175187,131793
2016-02-29,"Allen","IN","Fort Wayne",181,957,-0.0051975051975052,-0.0303951367781155,0.0235294117647059,119663
2016-02-29,"Lane","OR","Eugene",182,1207,0.00583333333333333,0.00583333333333333,0.00499583680266445,94905
2016-02-29,"Forsyth","NC","Winston-Salem",183,1072,0.00374531835205993,0.00562851782363977,0.0170777988614801,124221
2016-02-29,"Charleston","SC","Charleston",184,1758,-0.00396600566572238,0.0150115473441109,0.0615942028985507,139345
2016-02-29,"Lehigh","PA","Allentown",185,1377,0.00145454545454545,0.00145454545454545,0.0207561156412157,115441
2016-02-29,"Placer","CA","Sacramento",186,1945,0.00051440329218107,0.00725012946659762,0.0468245425188375,135371
2016-02-29,"Washtenaw","MI","Ann Arbor",187,1675,-0.00711321873147599,-0.0301100173711639,-0.0210403272939801,113829
2016-02-29,"Orleans","LA","New Orleans",188,1477,-0.0159893404397069,-0.0622222222222222,-0.0704845814977974,112404
2016-02-29,"Nueces","TX","Corpus Christi",189,1418,-0.00491228070175439,-0.014593467685893,0.00925266903914591,106411
2016-02-29,"Hamilton","TN","Chattanooga",190,1275,0.00235849056603774,0.0135135135135135,0.0315533980582524,122869
2016-02-29,"Madison","AL","Huntsville",191,1112,-0.008028545941124,-0.0330434782608696,0.025830258302583,125367
2016-02-29,"Marion","FL","Ocala",192,996,0.00201207243460765,-0.00100300902708124,-0.003003003003003,121300
2016-02-29,"Anoka","MN","Minneapolis-St Paul",193,1476,-0.0013531799729364,-0.00472016183412003,0.010958904109589,120474
2016-02-29,"Somerset","NJ","New York",194,2318,0.000431592576607682,-0.000862068965517241,0.0427350427350427,108801
2016-02-29,"Manatee","FL","North Port-Sarasota-Bradenton, FL",195,1620,-0.00246305418719212,-0.00674432863274065,0.0175879396984925,143297
2016-02-29,"Collier","FL","Naples",196,2726,0.00701884004432952,-0.000366703337000367,-0.069941999317639,202257
2016-02-29,"Luzerne","PA","Scranton",197,849,0.00117924528301887,-0.0104895104895105,-0.0395927601809955,115097
2016-02-29,"Cumberland","NC","Fayetteville",198,855,0,-0.00696864111498258,-0.013840830449827,103299
2016-02-29,"Saint Louis City","MO","St. Louis",199,854,-0.00233644859813084,-0.00928074245939675,0.00588928150765607,113593
2016-02-29,"Chesterfield","VA","Richmond",200,1418,-0.00140845070422535,-0.00140845070422535,-0.00281293952180028,127567
2016-02-29,"Marion","OR","Salem",201,1332,0.00301204819277108,0.00150375939849624,0.052132701421801,85564
2016-02-29,"Brazoria","TX","Houston",202,1700,-0.00117508813160987,-0.00700934579439252,0.0359536867763559,93051
2016-02-29,"Loudoun","VA","Washington",203,2299,0.00130662020905923,0.00480769230769231,0.0254237288135593,122321
2016-02-29,"Rockland","NY","New York",204,2630,0.00689127105666156,0.0162287480680062,0.076986076986077,74949
2016-02-29,"Bell","TX","Killeen",205,998,0.00200803212851406,-0.00696517412935323,-0.00498504486540379,100722
2016-02-29,"McHenry","IL","Chicago",206,1609,0,0.00124455507156192,0.0100439422473321,112552
2016-02-29,"Henrico","VA","Richmond",207,1357,0.00221565731166913,-0.00293901542983101,-0.0251436781609195,110400
2016-02-29,"Davis","UT","Ogden",208,1394,0.00359971202303816,0,0.0287822878228782,92837
2016-02-29,"Albany","NY","Albany",209,1543,0.00129785853341986,-0.00322997416020672,0.0383580080753701,87065
2016-02-29,"Lorain","OH","Cleveland",210,1040,0.00677637947725073,0.00970873786407767,-0.00668576886341929,108947
2016-02-29,"Larimer","CO","Fort Collins",211,1704,0.00590318772136954,0.0112759643916914,0.071024512884978,116253
2016-02-29,"Northampton","PA","Allentown",212,1428,0.00563380281690141,0.0134847409510291,0.0251256281407035,102131
2016-02-29,"Escambia","FL","Pensacola",213,993,0.00201816347124117,0.00201816347124117,0.0060790273556231,112122
2016-02-29,"Dutchess","NY","New York",214,1838,-0.00217155266015201,-0.00541125541125541,0.0273896031302404,87715
2016-02-29,"Lake","FL","Orlando",215,1271,0.00078740157480315,-0.000786163522012579,0.0392477514309076,110680
2016-02-29,"Fayette","KY","Lexington",216,1151,0.0043630017452007,0.0043630017452007,0.0304386750223814,103950
2016-02-29,"Winnebago","IL","Rockford",217,1010,0.00297914597815293,0.01,0.0466321243523316,96560
2016-02-29,"Rockingham","NH","Boston",218,1826,-0.00760869565217391,-0.0256136606189968,0.0195421552205472,132895
2016-02-29,"Boulder","CO","Boulder",219,2248,-0.00133274100399822,-0.00442869796279894,0.0628841607565012,106903
2016-02-29,"Anchorage","AK","Anchorage",220,1960,0.00926879505664264,0.0103092783505155,0.000510464522715671,87440
2016-02-29,"Galveston","TX","Houston",221,1524,-0.00457217504898759,-0.0123136746597537,0.0173564753004005,115501
2016-02-29,"Gloucester","NJ","Philadelphia",222,1732,-0.00574052812858783,-0.0125427594070696,0.0402402402402402,98850
2016-02-29,"Howard","MD","Baltimore",223,2392,-0.00870285951098218,-0.015232606010704,0.0187393526405451,100533
2016-02-29,"Douglas","CO","Denver",224,2429,-0.00164406083025072,0,0.00413393964448119,105860
2016-02-29,"Lancaster","NE","Lincoln",225,1251,0.0008,-0.000798722044728434,0.0548060708263069,88010
2016-02-29,"Spartanburg","SC","Spartanburg",226,1076,0,0.0170132325141777,0.0695825049701789,93071
2016-02-29,"Cumberland","ME","Portland",227,1782,0.0107770845150312,0.045774647887324,0.142307692307692,111621
2016-02-29,"Ingham","MI","Lansing",228,896,-0.00884955752212389,-0.0355220667384284,-0.0313513513513514,78027
2016-02-29,"Erie","PA","Erie",229,1001,0.001,0.002002002002002,-0.0430210325047801,83064
2016-02-29,"Lubbock","TX","Lubbock",230,1184,-0.00671140939597316,-0.00837520938023451,0.00509337860780985,83608
2016-02-29,"Saint Lucie","FL","Port St. Lucie",231,1352,0.0022238695329874,0.00745156482861401,0.0464396284829721,124956
2016-02-29,"Leon","FL","Tallahassee",232,1203,-0.00413907284768212,-0.00331400165700083,0.0025,80364
2016-02-29,"Greene","MO","Springfield",233,798,-0.0025,-0.0148148148148148,0.0114068441064639,96608
2016-02-29,"Hamilton","IN","Indianapolis",234,1711,0.00469759248385203,0.0112293144208038,0.00293083235638921,128029
2016-02-29,"Atlantic","NJ","Atlantic City",235,1545,-0.00193798449612403,-0.0115163147792706,0.0313751668891856,112858
2016-02-29,"New London","CT","New London",236,1492,-0.000669792364367046,0.00606877950101146,0.0254295532646048,94255
2016-02-29,"Saint Clair","IL","St. Louis",237,879,-0.00340136054421769,-0.0167785234899329,-0.0558539205155747,88059
2016-02-29,"San Luis Obispo","CA","San Luis Obispo",238,2256,0.0112057373375168,0.0263876251137398,0.0747975226298237,87791
2016-02-29,"Horry","SC","Myrtle Beach",239,1134,0.00353982300884956,-0.00613496932515337,0.0384615384615385,174487
2016-02-29,"Madison","IL","St. Louis",240,927,-0.00429645542427497,0.0131147540983607,0.03,98092
2016-02-29,"Osceola","FL","Orlando",241,1287,-0.00077639751552795,0,0.0337349397590361,110507
2016-02-29,"Dauphin","PA","Harrisburg",242,1209,-0.00411861614497529,-0.00738916256157635,0.00248756218905473,90523
2016-02-29,"Durham","NC","Durham",243,1266,0,-0.00471698113207547,0.0111821086261981,84664
