"Date","RegionID","RegionName","State","Metro","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2016-02-29,232,"Leon","FL","Tallahassee",222,154600,0.0038961038961039,0.0038961038961039,0.0204620462046205,0.00142913406537803,-0.0186893387748087,"2006-07","2006-Q3",194000,-0.203092783505155,"2004-11"
2016-02-29,1057,"Greene","MO","Springfield",223,111400,0.0036036036036036,0.000898472596585804,0.0229568411386593,0.0105598527395026,-0.00334862289136417,"2009-06","2009-Q2",124000,-0.101612903225806,"2005-08"
2016-02-29,2318,"Hamilton","IN","Indianapolis",224,223500,0.000895656068069861,0.0177595628415301,0.0376044568245125,0.0359718388811805,0.0140992760659178,"2016-02","2016-Q1",223500,0,"2016-02"
2016-02-29,2133,"Atlantic","NJ","Atlantic City",225,175800,-0.00340136054421769,-0.012914093206064,-0.0588865096359743,-0.0328926910402354,-0.0443108191202386,"2006-05","2006-Q2",282700,-0.378139370357269,"2003-09"
2016-02-29,2987,"New London","CT","New London",226,214000,0.000935453695042095,0.00705882352941176,0.0099103350637093,-0.0103264298204204,-0.0224320640971123,"2006-07","2006-Q3",269400,-0.205642167780252,"2004-03"
2016-02-29,3122,"Saint Clair","IL","St. Louis",227,85600,0,-0.00116686114352392,0.00587544065804935,-0.0372651724588604,-0.0210561543134237,"2007-03","2007-Q1",111200,-0.23021582733813,"2002-12"
2016-02-29,3261,"San Luis Obispo","CA","San Luis Obispo",228,540200,0.00502325581395349,0.0190530088662517,0.0735294117647059,0.0646662551608053,-0.010378104445246,"2006-04","2006-Q2",601600,-0.102061170212766,"2005-02"
2016-02-29,1900,"Madison","IL","St. Louis",229,102800,-0.002909796314258,-0.00676328502415459,0.00982318271119843,-0.0125484426389991,-0.00436791569227146,"2007-09","2007-Q3",113100,-0.0910698496905393,"2005-05"
2016-02-29,1957,"Osceola","FL","Orlando",230,168100,0.00598444045481747,0.0218844984802432,0.07138304652645,0.0989006873970246,-0.0354226708527693,"2006-07","2006-Q3",251900,-0.33267169511711,"2004-12"
2016-02-29,1650,"Dauphin","PA","Harrisburg",231,144200,-0.00345542501727712,-0.0068870523415978,-0.000693000693000693,-0.00151871472889653,0.00175043804664266,"2008-03","2008-Q1",153400,-0.059973924380704,"2006-05"
2016-02-29,999,"Durham","NC","Durham",232,174600,0.000573065902578797,0.0104166666666667,0.0480192076830732,0.0209580605316457,0.00991256601829105,"2016-02","2016-Q1",174600,0,"2016-02"
2016-02-29,2849,"Saint Joseph","IN","South Bend",233,96200,-0.0020746887966805,-0.00310880829015544,0.0388768898488121,0.0102893508786108,-0.00974745140486855,"2008-07","2008-Q3",111800,-0.13953488372093,"2003-11"
2016-02-29,1608,"Chatham","GA","Savannah",234,154500,-0.00193798449612403,0.00129617627997408,0.0503059143439837,0.0200516292564479,-0.00274138078176478,"2007-05","2007-Q2",166600,-0.0726290516206483,"2005-10"
2016-02-29,3016,"Rutherford","TN","Nashville",235,171100,0.00824985268120212,0.0251647693229479,0.107443365695793,0.0482253626294318,0.0219546096290051,"2016-02","2016-Q1",171100,0,"2016-02"
2016-02-29,2779,"Lexington","SC","Columbia",236,127200,-0.000785545954438335,-0.000785545954438335,0.0127388535031847,-0.00526182105348594,0.00410041075297696,"2010-01","2010-Q1",137700,-0.0762527233115468,"2009-01"
2016-02-29,3025,"Santa Cruz","CA","Santa Cruz",237,688000,0.00408639813193228,0.0143004570249152,0.0628765641897111,0.0681056118992867,-0.00615283477383854,"2006-02","2006-Q1",731800,-0.0598524186936321,"2005-05"
2016-02-29,1622,"Clayton","GA","Atlanta",238,81900,0.00986436498150432,0.0211970074812968,0.100806451612903,0.0575932018942791,-0.0396964076523291,"2006-09","2006-Q3",123700,-0.337914308811641,"1997-03"
2016-02-29,2668,"Cleveland","OK","Oklahoma City",239,144500,0.00277585010409438,0.0161744022503516,0.0440751445086705,0.0441982796367189,0.0248033212209333,"2016-02","2016-Q1",144500,0,"2016-02"
2016-02-29,423,"Caddo","LA","Shreveport",240,96600,-0.00412371134020619,-0.00617283950617284,0.0115183246073298,0.0169809834754606,,"2013-10","2013-Q4",97600,-0.0102459016393443,"2013-07"
2016-02-29,329,"Weld","CO","Greeley",241,240100,0.00839983200335993,0.0282655246252677,0.148254423720708,0.0911892746354237,0.0279229184346936,"2016-02","2016-Q1",240100,0,"2016-02"
2016-02-29,625,"Marin","CA","San Francisco",242,975500,0.00899875879189077,0.0273828330700369,0.0657707855347973,0.0736109541647478,0.0107126942991982,"2016-02","2016-Q1",975500,0,"2016-02"
2016-02-29,2754,"Jefferson","TX","Beaumont",243,81700,-0.00122249388753056,-0.00608272506082725,0.00739827373612824,-0.0447207979036902,0.00805695666941331,"2010-04","2010-Q2",113700,-0.281442392260334,"2007-07"
2016-02-29,2575,"Thurston","WA","Olympia",244,245800,0.00203832042397065,0.0136082474226804,0.0649913344887348,0.0177503882135839,-0.00260666259118825,"2007-04","2007-Q2",265900,-0.0755923279428357,"2005-12"
2016-02-29,1138,"Kitsap","WA","Bremerton",245,282100,0.00606276747503566,0.0213613323678494,0.0746666666666667,0.0224986590262386,-0.00405551865553377,"2006-10","2006-Q4",311500,-0.0943820224719101,"2005-11"
2016-02-29,2761,"Kalamazoo","MI","Kalamazoo",246,134600,0.00522778192681105,0.017384731670446,0.0507416081186573,0.0301901998276786,-0.00161994526769083,"2006-03","2006-Q1",137600,-0.0218023255813953,"2006-01"
2016-02-29,328,"Webb","TX","Laredo",247,110700,0.00180995475113122,0.0128087831655993,-0.0168738898756661,0.0276236694413252,0.011950828510185,"2014-02","2014-Q1",119100,-0.0705289672544081,"2013-10"
2016-02-29,410,"Brown","WI","Green Bay",248,150800,0.00199335548172757,0.00869565217391304,0.0464954892435808,0.0186376606046592,0.00221507764708706,"2016-02","2016-Q1",150800,0,"2016-02"
2016-02-29,1509,"Alachua","FL","Gainesville",249,150000,0.00133511348464619,0.0101010101010101,0.0608203677510608,0.00791799668927151,-0.020116205689494,"2006-11","2006-Q4",195100,-0.231163505894413,"2004-12"
2016-02-29,562,"Hinds","MS","Jackson",250,84700,-0.00117924528301887,-0.00819672131147541,-0.0375,0.00189979997458178,0.0285804255875544,"2009-08","2009-Q3",105000,-0.193333333333333,"2008-12"
2016-02-29,1761,"Harford","MD","Baltimore",251,249500,0.00483286347160693,0.0221220811142974,0.0400166736140058,0,-0.01597649326071,"2006-11","2006-Q4",300400,-0.169440745672437,"2005-02"
2016-02-29,1503,"Yakima","WA","Yakima",252,152500,0.00131319763624425,0.0066006600660066,0.0524499654934437,0.015660507786553,0.0155455924071692,"2016-02","2016-Q1",152500,0,"2016-02"
2016-02-29,2399,"Mahoning","OH","Youngstown",253,74100,0.00816326530612245,0.0234806629834254,0.0616045845272206,0.0134842283512389,-0.0126966476466699,"2006-06","2006-Q2",85600,-0.134345794392523,"2000-03"
2016-02-29,2156,"Buncombe","NC","Asheville",254,225200,0.00267141585040071,0.0130454340980657,0.0617633191890618,0.03621865433452,0.0180563253928556,"2016-02","2016-Q1",225200,0,"2016-02"
2016-02-29,3061,"Washington","MN","Minneapolis-St Paul",255,256700,0.00156067108856808,0.0130228887134964,0.057684384013185,0.0417723768395171,-0.00336500093181924,"2006-04","2006-Q2",266400,-0.0364114114114114,"2005-02"
2016-02-29,2914,"Cumberland","PA","Harrisburg",256,173500,-0.0028735632183908,-0.00857142857142857,-0.00800457404230989,0.00127285762797658,0.00552444400843921,"2010-01","2010-Q1",178400,-0.0274663677130045,"2007-03"
2016-02-29,2429,"McLennan","TX","Waco",257,110800,0.0036231884057971,0.00635785649409628,0.022140221402214,0.013528583117524,0.0152904033551768,"2013-11","2013-Q4",112700,-0.0168589174800355,"2013-09"
2016-02-29,1283,"Oneida","NY","Utica",258,109000,-0.00547445255474453,-0.0206648697214735,-0.0144665461121157,0.00769754833051195,0.0139488069595428,"2015-11","2015-Q4",111300,-0.0206648697214735,"2014-11"
2016-02-29,3225,"Saint Tammany","LA","New Orleans",259,182700,0.00439802089059923,0.013873473917869,0.0791494388659185,,,"2014-03","2014-Q1",200200,-0.0874125874125874,"2012-01"
2016-02-29,2699,"Frederick","MD","Washington",260,275800,-0.000362450163102573,-0.000362450163102573,0.0132255694342395,0.0153287468457464,-0.0253665954357624,"2006-06","2006-Q2",358400,-0.23046875,"2004-07"
2016-02-29,802,"Weber","UT","Ogden",261,172800,0.00465116279069767,0.0152761457109283,0.0806754221388368,0.0153843870679664,0.0129080321685588,"2008-05","2008-Q2",195600,-0.116564417177914,"2007-02"
2016-02-29,225,"Lake","OH","Cleveland",262,132500,0,0,0.00378787878787879,0.00136405478459678,-0.0158155784837065,"2006-07","2006-Q3",155900,-0.150096215522771,"2001-06"
2016-02-29,344,"York","SC","Charlotte",263,163800,-0.00061012812690665,0.0104873534855028,0.0406607369758577,0.0297018464458638,0.0165527269607708,"2016-01","2016-Q1",163900,-0.00061012812690665,"2016-01"
2016-02-29,3254,"Chesapeake City","VA","Virginia Beach",264,244700,0.003280032800328,0.00658165364047717,0.0281512605042017,0.0103679678370059,-0.00748765378165739,"2006-08","2006-Q3",269800,-0.0930318754633062,"2005-08"
2016-02-29,126,"Clay","MO","Kansas City",265,139500,0.0021551724137931,0,0.0592255125284738,0.0140500299454931,-0.0074951512332615,"2007-08","2007-Q3",154900,-0.0994189799870884,"2002-03"
2016-02-29,864,"Benton","AR","Fayetteville",266,145300,0.00276052449965493,0.0125435540069686,0.0675973548861132,0.0345584418088654,0.00201809076946691,"2006-11","2006-Q4",147800,-0.016914749661705,"2006-06"
2016-02-29,418,"Butte","CA","Chico",267,236800,0.00296484540448962,0.00894759267149553,0.0487156775907883,0.0383327182294286,-0.0238336224717532,"2006-04","2006-Q2",303200,-0.218997361477573,"2004-08"
2016-02-29,2529,"Saratoga","NY","Albany",268,240700,0.00166458593424886,0.00837871805613741,0.0233843537414966,0.0112551969452235,0.00481999298341318,"2016-02","2016-Q1",240700,0,"2016-02"
2016-02-29,2744,"Jefferson","MO","St. Louis",269,138500,-0.00216138328530259,-0.0121255349500713,0.0343539955190441,-0.00926735772944964,-0.0113198708245346,"2009-09","2009-Q3",164300,-0.157029823493609,"2004-10"
2016-02-29,1946,"Niagara","NY","Buffalo",270,116900,0.00775862068965517,0.019180470793374,0.0484304932735426,0.0329650447242742,0.0276434310147058,"2016-02","2016-Q1",116900,0,"2016-02"
2016-02-29,2885,"Barnstable","MA","Cape Cod",271,370600,0.00162162162162162,0.00189240335225737,0.0300166759310728,0.019250377092527,-0.00954403705089901,"2005-10","2005-Q4",409800,-0.0956564177647633,"2004-05"
2016-02-29,2949,"Lackawanna","PA","Scranton",272,117300,0.000853242320819113,-0.00339847068819031,0.022667829119442,-0.0168462886993146,0.000770518733371084,"2008-03","2008-Q1",128500,-0.08715953307393,"2006-03"
2016-02-29,2188,"Cherokee","GA","Atlanta",273,195600,0.00513874614594039,0.0182196772514315,0.0782800441014333,0.0417802184060287,0.0089080376798365,"2016-02","2016-Q1",195600,0,"2016-02"
2016-02-29,1480,"Warren","OH","Cincinnati",274,186400,0.0021505376344086,0.0108459869848156,0.0298342541436464,0.0184701827135572,-0.000481554735136891,"2006-12","2006-Q4",189900,-0.0184307530279094,"2006-01"
2016-02-29,2112,"Yavapai","AZ","Prescott",275,245200,0.00163398692810458,0.00863842040312628,0.0447379633574776,0.0558013984214654,-0.0157888933065436,"2006-08","2006-Q3",299400,-0.181028724114896,"2005-06"
2016-02-29,2583,"Trumbull","OH","Youngstown",276,76200,-0.00522193211488251,-0.00910273081924577,-0.00131061598951507,0.00237909113404533,-0.0185595668027444,"2006-03","2006-Q1",91900,-0.170837867247008,"1999-05"
2016-02-29,725,"Smith","TX","Tyler",277,133500,-0.00149588631264024,0.00300525920360631,0.0637450199203187,,,"2011-10","2011-Q4",143800,-0.0716272600834492,
2016-02-29,2252,"Dona Ana","NM","Las Cruces",278,135600,-0.0022075055187638,0,0.00147710487444609,-0.0252541156241618,-0.00189745114191964,"2009-06","2009-Q2",171300,-0.208406304728546,"2005-12"
2016-02-29,3070,"Washington","PA","Pittsburgh",279,130800,-0.000763941940412529,-0.00532319391634981,-0.0128301886792453,0.0248371900153377,0.0191498580461422,"2015-01","2015-Q1",132700,-0.014318010550113,"2014-09"
2016-02-29,2619,"Arlington","VA","Washington",280,606700,-0.00180980585718987,0.00496935564021865,-0.00979272074424678,0.0342822668737646,0.00625931556483295,"2015-03","2015-Q1",615100,-0.0136563160461714,"2014-10"
2016-02-29,1032,"Gaston","NC","Charlotte",281,109600,0,0.00366300366300366,0.0518234165067179,0.0234630012458656,0.00496890551941642,"2016-02","2016-Q1",109600,0,"2016-02"
2016-02-29,3219,"Richmond City","VA","Richmond",282,153100,0.0039344262295082,0.0159256801592568,0.0668989547038328,0.0217261257099504,0.00762580129206936,"2008-03","2008-Q1",157900,-0.0303989867004433,"2007-05"
2016-02-29,553,"Henry","GA","Atlanta",283,144200,0.000693962526023595,0.00557880055788006,0.061074319352465,0.0400384179994957,-0.00834199910953215,"2006-12","2006-Q4",162600,-0.113161131611316,"2003-12"
2016-02-29,1809,"Jackson","OR","Medford",284,230200,-0.000868055555555556,0.00699912510936133,0.0736940298507463,0.0423325649191804,-0.0208524883285832,"2006-05","2006-Q2",287600,-0.199582753824757,"2005-01"
2016-02-29,3109,"New Hanover","NC","Wilmington",285,192000,0.00156494522691706,0.00576217915138816,0.0434782608695652,0.0169774046105713,-0.00835306604182873,"2006-11","2006-Q4",226900,-0.153812252093433,"2005-10"
2016-02-29,770,"Union","NC","Charlotte",286,199600,0.00604838709677419,0.0241149307337096,0.0795024337479719,0.0368050598172378,0.0148754313096866,"2016-02","2016-Q1",199600,0,"2016-02"
2016-02-29,2086,"Whatcom","WA","Bellingham",287,297200,0.0054127198917456,0.0167635990420801,0.0663796196627198,0.0353597418885181,0.00594345571764077,"2016-02","2016-Q1",297200,0,"2016-02"
2016-02-29,2648,"Champaign","IL","Champaign-Urbana",288,131200,0,0,0.0007627765064836,0.000917152260683229,-0.00106085701708603,"2007-12","2007-Q4",135600,-0.0324483775811209,"2007-03"
2016-02-29,340,"Yolo","CA","Sacramento",289,368500,0.00190320826536161,0.0199280376418489,0.0702875399361022,0.0714191315141446,-0.024263752598038,"2006-03","2006-Q1",472300,-0.219775566377303,"2004-07"
2016-02-29,895,"Broome","NY","Binghamton",290,105800,-0.00282752120640905,-0.0075046904315197,0.04648862512364,0.0081343019705804,0.0158550028105899,"2013-08","2013-Q3",110000,-0.0381818181818182,"2012-12"
2016-02-29,2509,"Richmond","GA","Augusta",291,80900,0,0.00872817955112219,0.0452196382428941,-0.00725590576379576,-0.00609469873270563,"2007-12","2007-Q4",91500,-0.115846994535519,"2004-10"
2016-02-29,3129,"Saint Louis","MN","Duluth",292,114900,0.007011393514461,0.0222419928825623,0.0984703632887189,0.0177962766273652,0.00400319657204928,"2007-02","2007-Q1",116700,-0.0154241645244216,"2006-12"
2016-02-29,1210,"Mohave","AZ","Lake Havasu City",293,169700,0.00177095631641086,0.00533175355450237,0.0423832923832924,0.0507349853727974,-0.0327285742335446,"2006-07","2006-Q3",243500,-0.303080082135524,"2004-08"
2016-02-29,2010,"Saginaw","MI","Saginaw",294,70500,-0.00704225352112676,-0.00564174894217207,0.015850144092219,0.000283929631234914,-0.0278399938101194,"2005-03","2005-Q1",95300,-0.260230849947534,"1998-01"
2016-02-29,1691,"Elkhart","IN","Elkhart",295,121600,0.000823045267489712,0.00912863070539419,0.0666666666666667,0.0238152075726585,-0.00402144625888312,"2008-06","2008-Q2",133400,-0.088455772113943,"2005-05"
2016-02-29,2526,"Sangamon","IL","Springfield",296,119000,-0.00167785234899329,0.00506756756756757,0.0303030303030303,-0.00233647413778471,0.00826255993763048,"2012-04","2012-Q2",125900,-0.0548054011119936,"2011-11"
2016-02-29,2206,"Clermont","OH","Cincinnati",297,150800,-0.00264550264550265,-0.00198544010589014,0.0328767123287671,0.0173093832730922,-0.00216238733985941,"2006-11","2006-Q4",158300,-0.047378395451674,"2005-08"
2016-02-29,347,"Yuma","AZ","Yuma",298,123900,-0.00481927710843374,-0.00800640512409928,0.00242718446601942,0.00408510338199353,-0.0339417230936134,"2006-08","2006-Q3",180500,-0.313573407202216,"2004-12"
2016-02-29,1348,"Racine","WI","Racine",299,147300,0.00959561343385881,0.0271966527196653,0.0627705627705628,0.00693067037439921,-0.01808917337993,"2006-03","2006-Q1",177800,-0.171541057367829,"2004-05"
2016-02-29,1381,"Shelby","AL","Birmingham",300,184600,0.00217155266015201,0.00929469655549481,0.0187637969094923,0.0153045616608374,0.00398634965838451,"2015-06","2015-Q2",185400,-0.00431499460625674,"2015-06"
2016-02-29,890,"Brazos","TX","College Station",301,170100,0.00650887573964497,0.018562874251497,0.0945945945945946,0.0206165808940542,0.022775825377561,"2016-02","2016-Q1",170100,0,"2016-02"
2016-02-29,1832,"Kanawha","WV","Charleston",302,94500,0.0205183585313175,0.0476718403547672,0.160933660933661,0.0295369793168785,0.0300247216632414,"2016-02","2016-Q1",94500,0,"2016-02"
2016-02-29,2644,"Calcasieu","LA","Lake Charles",303,150800,0.00399467376830892,0.0237610319076714,0.0679886685552408,0.0359310574626419,0.0313027079768438,"2016-02","2016-Q1",150800,0,"2016-02"
2016-02-29,118,"Clay","FL","Jacksonville",304,165200,0.00364520048602673,0.011015911872705,0.0318550905683948,0.0254396316654677,-0.0183439075433168,"2006-12","2006-Q4",212200,-0.221489161168709,"2005-04"
2016-02-29,3128,"Saint Johns","FL","Jacksonville",305,265200,0.00302571860816944,0.00951655881233346,0.0404080031384857,0.0453047335816521,-0.0194325890224702,"2006-07","2006-Q3",335100,-0.208594449418084,"2005-03"
2016-02-29,2955,"Litchfield","CT","Torrington",306,220100,-0.000454132606721163,-0.00542250338906462,-0.0152125279642058,-0.0148529264606396,-0.0257828247870067,"2006-09","2006-Q3",290200,-0.241557546519642,"2003-08"
2016-02-29,2448,"Muscogee","GA","Columbus",307,93700,-0.00319148936170213,-0.00846560846560847,0,-0.0179842663394717,-0.00179642341739694,"2010-09","2010-Q3",103800,-0.0973025048169557,"2005-07"
2016-02-29,913,"Canyon","ID","Boise City",308,135000,0.00371747211895911,0.016566265060241,0.062992125984252,0.0683471771881516,0.00285927013043796,"2007-08","2007-Q3",171700,-0.213744903902155,"2006-04"
2016-02-29,2122,"Anderson","SC","Greenville",309,118100,-0.00253378378378378,-0.00337552742616034,0.063006300630063,0.027738283921185,0.0192483286975995,"2015-12","2015-Q4",118600,-0.00421585160202361,"2015-11"
2016-02-29,1314,"Peoria","IL","Peoria",310,96600,-0.00514933058702369,-0.0182926829268293,-0.0182926829268293,-0.00906494039078654,-0.000516130166857698,"2008-11","2008-Q4",105100,-0.0808753568030447,"2006-02"
2016-02-29,1092,"Hawaii","HI","Hilo",311,317500,0.00252604988948532,0.0137292464878672,0.0295071335927367,0.0487128174163911,-0.0189389469970809,"2006-07","2006-Q3",397400,-0.201056869652743,"2005-02"
2016-02-29,905,"Butler","PA","Pittsburgh",312,193100,-0.00309757356737222,-0.00668724279835391,-0.00872689938398357,0.021636872531825,0.0200059606008354,"2015-05","2015-Q2",195100,-0.0102511532547412,"2015-01"
2016-02-29,3080,"Williamson","TN","Nashville",313,388700,0.00413329888917592,0.0159435441714584,0.0649315068493151,0.0588790061006166,0.0315907886856086,"2016-02","2016-Q1",388700,0,"2016-02"
2016-02-29,1448,"Ulster","NY","Kingston",314,181900,0.00330943188086045,0.00999444752915047,-0.00383351588170865,-0.019966447383963,-0.0260310763465721,"2006-08","2006-Q3",244500,-0.256032719836401,"2003-10"
2016-02-29,1525,"Baldwin","AL","Daphne",315,197400,0.00406917599186165,0.0159547092125579,0.0647249190938511,0.0505004540505016,-0.00492952668517521,"2006-06","2006-Q2",214800,-0.0810055865921788,"2005-12"
2016-02-29,2691,"El Dorado","CA","Sacramento",316,385600,0.00207900207900208,0.00995285489785228,0.0616740088105727,0.0605473235306788,-0.0208003292943011,"2005-12","2005-Q4",478200,-0.193642827268925,"2004-09"
2016-02-29,2959,"Livingston","MI","Detroit",317,221700,0.00226039783001808,0.00498640072529465,0.0432941176470588,0.0715897477178677,-0.00555490823028981,"2005-12","2005-Q4",236600,-0.0629754860524091,"2003-03"
2016-02-29,2460,"Okaloosa","FL","Crestview-Fort Walton Beach-Destin, FL",318,183100,-0.00217983651226158,-0.00326619488296135,0.0172222222222222,0.0195568925617979,-0.0324666583618543,"2005-12","2005-Q4",257300,-0.288379323746599,"2004-11"
2016-02-29,3278,"Newport News City","VA","Virginia Beach",319,163900,-0.00485731633272617,-0.0120554550934298,0.0129789864029666,-0.0113196676658279,-0.0114475371479796,"2007-11","2007-Q4",200700,-0.183358246138515,"2005-07"
2016-02-29,3146,"Vanderburgh","IN","Evansville",320,101800,0.00196850393700787,0.0139442231075697,0.0761099365750529,0.0184657127487764,-0.00136494251054653,"2006-01","2006-Q1",104100,-0.0220941402497598,"2005-09"
2016-02-29,172,"Hall","GA","Gainesville",321,156400,-0.00255102040816327,0.00449582530507386,0.0560432140445645,0.0303240340576068,-0.00375748288925737,"2007-07","2007-Q3",169000,-0.0745562130177515,"2005-09"
2016-02-29,2159,"Cabarrus","NC","Charlotte",322,160300,0.00375704445835942,0.0132743362831858,0.0477124183006536,0.0340338751555,0.0147250340698288,"2016-02","2016-Q1",160300,0,"2016-02"
2016-02-29,2023,"Shawnee","KS","Topeka",323,102200,-0.000977517106549365,0.0108803165182987,0.0612668743509865,-0.00405967400037099,,"2008-08","2008-Q3",121100,-0.15606936416185,
2016-02-29,2141,"Berkeley","SC","Charleston",324,163600,0.00553165334972342,0.0174129353233831,0.0446998722860792,0.0271378496729959,0.00691874588853114,"2016-02","2016-Q1",163600,0,"2016-02"
2016-02-29,1285,"Onslow","NC","Jacksonville",325,126100,-0.00630417651694247,-0.0186770428015564,-0.0490196078431373,-0.0308642524592743,0.00184248356283323,"2010-04","2010-Q2",151500,-0.167656765676568,"2006-04"
2016-02-29,1380,"Shasta","CA","Redding",326,209000,0.00239808153477218,0.00480769230769231,-0.00759734093067426,0.0363846490013069,-0.0294785888281179,"2006-03","2006-Q1",284200,-0.26460239268121,"2004-06"
2016-02-29,2820,"Outagamie","WI","Appleton",327,145900,0.00206043956043956,0.00412938747419133,0.0421428571428571,0.0177702844525227,0.00869511558866631,"2016-02","2016-Q1",145900,0,"2016-02"
2016-02-29,1711,"Forsyth","GA","Atlanta",328,277100,0.00216998191681736,0.00910415149308084,0.0492237788716395,0.0404169478479972,0.00803032777245605,"2016-02","2016-Q1",277100,0,"2016-02"
2016-02-29,872,"Benton","WA","Kennewick",329,232300,0.000861697544161999,0.00693541395752059,0.0900985452839043,0.0620737294217628,0.0411558634934071,"2016-02","2016-Q1",232300,0,"2016-02"
2016-02-29,2354,"Imperial","CA","El Centro",330,169500,0.0119402985074627,0.0322777101096224,0.0748256182625238,0.0667558372023709,-0.0389196769605742,"2006-09","2006-Q3",263700,-0.357224118316268,"2004-08"
2016-02-29,2249,"Delaware","OH","Columbus",331,259500,0,0,0.0322195704057279,0.0268513662715804,0.00796843645330836,"2015-12","2015-Q4",259700,-0.000770119368502118,"2015-11"
2016-02-29,3041,"Tippecanoe","IN","Lafayette-West Lafayette, IN",332,126500,0,0.00556438791732909,0.0276198212835093,0.0101014153373409,-0.0014896976061386,"2009-08","2009-Q3",131300,-0.0365575019040366,"2006-11"
2016-02-29,2341,"Hernando","FL","Tampa",333,121100,0.00165425971877585,0.0133891213389121,0.0764444444444444,0.043664851760608,-0.0478797859145239,"2006-08","2006-Q3",205300,-0.410131514856308,"2003-12"
2016-02-29,1191,"Medina","OH","Cleveland",334,173900,0,0.00115141047783535,0.0265643447461629,0.0173100595712852,-0.00187809584778509,"2006-01","2006-Q1",177500,-0.0202816901408451,"2005-03"
2016-02-29,2982,"Montgomery","TN","Clarksville",335,137500,0.0021865889212828,0.00732600732600733,0.0140117994100295,0.0164949295781374,0.0235934115310314,"2016-02","2016-Q1",137500,0,"2016-02"
2016-02-29,2449,"Muskegon","MI","Muskegon",336,97200,0.00309597523219814,0.013555787278415,0.110857142857143,0.0371372893366482,-0.00353125921299136,"2007-03","2007-Q1",103300,-0.0590513068731849,"2003-08"
2016-02-29,1225,"Monroe","PA","East Stroudsburg",337,123700,0.0032441200324412,-0.000807754442649435,-0.0032232070910556,-0.0387169392414685,-0.0426616140611451,"2006-12","2006-Q4",201300,-0.385494287133631,"2002-06"
2016-02-29,1186,"McLean","IL","Bloomington, IL",338,143900,-0.00484094052558783,-0.00346260387811634,0.00418702023726448,0.00914046054342577,0.00485253834700972,"2008-10","2008-Q4",144900,-0.00690131124913734,"2008-07"
2016-02-29,2360,"Johnston","NC","Raleigh",339,151800,0.00330469266358229,0.0106524633821571,0.0361774744027304,0.0188023036469409,0.0108287638290685,"2016-02","2016-Q1",151800,0,"2016-02"
2016-02-29,67,"Bay","FL","Panama City",340,171300,0.00587199060481503,0.0226865671641791,0.0457875457875458,0.0269119809375054,-0.0374830988905877,"2006-01","2006-Q1",251300,-0.318344608038201,"2004-08"
2016-02-29,283,"Pitt","NC","Greenville",341,109000,-0.0036563071297989,-0.00909090909090909,0.00832562442183164,-0.00164324422940476,0.00166655051358999,"2009-03","2009-Q1",116400,-0.063573883161512,"2006-04"
2016-02-29,1595,"Carroll","MD","Baltimore",342,291100,0.00137598899208806,0.00241046831955923,-0.0112092391304348,0.00845488437974562,-0.018313979923352,"2006-04","2006-Q2",351900,-0.172776356919579,"2004-11"
2016-02-29,2878,"Winnebago","WI","Oshkosh",343,143400,-0.00278164116828929,-0.00898410504492052,0.0220955096222381,0.0102076642556412,0.00240243178114397,"2015-08","2015-Q3",145100,-0.0117160578911096,"2015-05"
2016-02-29,1862,"Licking","OH","Columbus",344,218400,-0.000914913083257091,0.0120481927710843,0.136907860489328,0.120408995157028,0.0512443522159933,"2016-01","2016-Q1",218600,-0.000914913083257091,"2016-01"
2016-02-29,1837,"Kenosha","WI","Chicago",345,149000,0.00607697501688049,0.0233516483516484,0.0376044568245125,0.00839528863541639,-0.0147665971524898,"2006-08","2006-Q3",177700,-0.161508159819921,"2003-09"
2016-02-29,202,"Kent","RI","Providence",346,201400,0.007,0.0244150559511699,0.0910075839653304,0.0149474854536658,-0.0246513394718206,"2005-08","2005-Q3",260500,-0.226871401151631,"2003-11"
2016-02-29,2800,"Middlesex","CT","Hartford",347,255000,0.00157109190887667,0.00671140939597316,0.026983487716472,-0.00547745676267308,-0.0144989369304108,"2006-10","2006-Q4",299900,-0.14971657219073,"2004-07"
2016-02-29,1330,"Porter","IN","Chicago",348,164400,-0.00121506682867558,-0.0132052821128451,0.00858895705521472,-0.0145495411399793,0.00122475488989493,"2013-12","2013-Q4",182100,-0.0971993410214168,"2012-10"
2016-02-29,2242,"Davidson","NC","Winston-Salem",349,114500,0.00792253521126761,0.0315315315315315,0.0315315315315315,0.0270404604091687,0.0138355007665154,"2016-02","2016-Q1",114500,0,"2016-02"
2016-02-29,395,"Boone","MO","Columbia",350,150600,0.00132978723404255,0.0033311125916056,0.0189445196211096,0.00389639645757178,0.000666446959698197,"2014-02","2014-Q1",155700,-0.0327552986512524,"2012-09"
2016-02-29,199,"Kent","DE","Dover",351,169500,0.00118133490844654,0.00355239786856128,0.0322777101096224,0.0102173718270773,-0.00386917405020559,"2007-01","2007-Q1",192100,-0.117647058823529,"2005-11"
2016-02-29,2138,"Beaufort","SC","Hilton Head Island",352,278600,0.00577617328519856,0.0127226463104326,0.0430550355672033,0.0106706635979383,-0.0166100814066609,"2006-08","2006-Q3",350500,-0.205135520684736,"2005-04"
