"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02"
"Prince Georges","MD","Washington","24","033",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2375,2562.5,2500,2500,2500,2500,2500,2400,2347.5,2300,2200,2150,2172.5,2197.5,2195,2172.5,2275,2650,2500,2500,2500,2500,2500,2350,2300,2300,2100,2200,2150,2300,2200,2495,2425,2500,2600,2500,2587.5,2525,2695
"New Haven","CT","New Haven","09","009",36,900,875,925,900,950,950,1075,1000,950,962.5,950,950,950,950,997.5,997.5,960,1000,1000,1000,1050,1000,950,1000,1000,1000,1000,1000,1100,1100,1000,1012.5,1000,1050,1050,1000,1000,1050,1025,1000,1050,1065,1075,1025,1050,1050,1025,1050,1050,1050,1100,1000,1100,1100,1100,1070,1050,1050,1087.5,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100
"Ventura","CA","Ventura","06","111",37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3250,3600,3500,3495,3500,3500,3250,3600,3650,3650,3650,3650,3700,3700,3590,3537.5,3500,3800,3850,3912.5,3950,3950,3837.5,3797.5,3500,3500,3747.5,3850,3837.5,3800,3895,3672.5,3850,3800,3912.5,3837.5,3800,3800
"Gwinnett","GA","Atlanta","13","135",38,,,,,,,1975,1870,1800,1699,1800,1700,1850,1800,1825,1895,1700,1799,1750,1800,1725,1795,1700,1750,1775,1700,1700,1750,1797.5,1800,1700,1650,1675,1700,1600,1650,1700,1700,1700,1695,1695,1650,1650,1650,1635,1550,1500,1495,1500,1510,1550,1650,1610,1672.5,1625,1697.5,1700,1700,1700,1700,1705,1844.5,1820,1805.5,1850,1950,1900,1844.5,1890,1850,1839,1825,1805
"El Paso","TX","El Paso","48","141",39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1297.5,1300,1297.5,1395,1300,1300,1375,1500,1525,1500,1500,1500,1495,1450,1500,1500,1500,1597.5,1450,1500,1390,1390,1500,1450,1500,1322.5,1400,1425,1442.5
"Pierce","WA","Seattle","53","053",40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1495,1525,1495,1495,1495,1595,1400,1625,1512.5,1390,1324.5,1350,1310,1295,1250,1310,1395,1500,1495,1495,1637.5,1390,1400,1495,1650,1630,1600
"Essex","NJ","New York","34","013",41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1475,1550,1600,1500,1650,1400,1500,1537.5,1500,1475,1600,1600,1600,1650,1650,1600,1462.5,1600,1600,1500,1495,1500,1600,1600,1600
"Collin","TX","Dallas-Fort Worth","48","085",42,,,,,,,,,,,,,2095,2250,2195,2297.5,2250,2275,2237.5,2297.5,2195,2250,2224.5,2199.5,2100,2000,2200,2250,2200,2225,2295,2250,2300,2300,2262.5,2000,2100,2100,2125,2250,2237.5,2299,2300,2300,2200,2295,2400,2400,2325,2300,2350,2400,2495,2495,2400,2400,2386.5,2395,2397.5,2450,2499,2450,2495,2587.5,2700,2550,2500,2500,2700,2500,2595,2500,2547.5
"Suffolk","MA","Boston","25","025",43,,,,,,,,,,,,,,,,,,,,,,,,,3600,3750,3800,3900,3800,3775,3700,3900,3700,3700,3900,4172.5,4000,3900,3900,3800,3800,3800,3700,3750,3900,3900,4000,4200,4150,4150,4150,4000,3900,3800,3800,3847,4000,3900,4200,4400,4300,4200,4000,4000,4000,3900,3900,3800,3800,4000,4250,4600,4500
"Cobb","GA","Atlanta","13","067",44,,,,,,,,,,,,,,,2200,2250,2300,2300,2245,2300,2300,2100,2000,2000,1999,2200,2000,2000,2200,2400,2200,2000,1975,2000,1945,1900,1950,1875,1925,2000,2000,1950,1950,1925,1900,1795,1995,2000,1950,1972.5,2000,2197.5,2200,2297.5,2195,2000,2200,2200,2200,2090,2250,2200,2300,2200,2200,2275,2295,2297.5,2300,2250,2000,2250,2300
