"Date","RegionName","State","Metro","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2016-02-29,"Scioto","OH","Portsmouth",674,819,-0.00364963503649635,0,0.0393401015228426,194
2016-02-29,"Elmore","AL","Montgomery",675,876,-0.0157303370786517,-0.0690754516471838,-0.14868804664723,783
2016-02-29,"Raleigh","WV","Beckley",676,994,-0.0168150346191889,-0.0971843778383288,-0.140881590319793,655
2016-02-29,"Henderson","TX","Athens",677,1005,0,-0.0651162790697674,-0.0233236151603499,197
2016-02-29,"Island","WA","Oak Harbor",678,989,-0.00201816347124117,-0.00101010101010101,-0.0275319567354966,2287
2016-02-29,"Rockwall","TX","Dallas-Fort Worth",679,2123,-0.0111783884489986,-0.0292638317329675,0.035609756097561,2103
2016-02-29,"Frederick","VA","Winchester",680,995,0.00708502024291498,0.0111788617886179,0.0122075279755849,149
2016-02-29,"Lincoln","NC","Charlotte",681,1111,0.00816696914700544,0.0230202578268877,0.0500945179584121,232
2016-02-29,"Franklin","WA","Kennewick",682,923,-0.0345188284518828,-0.139794967381174,-0.204310344827586,641
2016-02-29,"Ross","OH","Chillicothe",683,934,0.00538213132400431,0.0163220892274211,0.0241228070175439,599
2016-02-29,"Somerset","PA","Somerset",684,1018,0.00295566502463054,0.019019019019019,0.0462487153134635,185
2016-02-29,"Sullivan","NY",,685,1238,0.0325271059216013,0.0850131463628396,0.0447257383966245,2649
2016-02-29,"Jefferson","AR","Pine Bluff",686,725,-0.022911051212938,-0.0693196405648267,-0.104938271604938,267
2016-02-29,"Christian","MO","Springfield",687,769,0.00522875816993464,-0.00517464424320828,-0.0552825552825553,530
2016-02-29,"Kosciusko","IN","Warsaw",688,1102,0.00547445255474453,0.0232126276694522,1.06367041198502,1758
2016-02-29,"Payne","OK","Stillwater",689,1054,0.00285442435775452,0.00861244019138756,0.00285442435775452,241
2016-02-29,"Twin Falls","ID","Twin Falls",690,843,0.00357142857142857,-0.00118483412322275,-0.0220417633410673,165
2016-02-29,"Cheshire","NH","Keene",691,1296,0.00309597523219814,0.0245059288537549,0.180327868852459,2207
2016-02-29,"Erie","OH","Sandusky",692,1125,-0.00793650793650794,-0.0251299826689775,-0.0384615384615385,4403
2016-02-29,"White","AR","Searcy",693,755,-0.0117801047120419,-0.0232858990944373,-0.0295629820051414,315
2016-02-29,"Bartholomew","IN","Columbus",694,978,0.0273109243697479,0.0550161812297735,0.0155763239875389,1448
2016-02-29,"Lancaster","SC","Charlotte",695,1272,-0.013188518231187,-0.04576144036009,0.0159744408945687,325
2016-02-29,"Rockingham","VA","Harrisonburg",696,974,0.0124740124740125,0.0103734439834025,0.0786267995570321,470
2016-02-29,"Van Buren","MI","Kalamazoo",697,1088,0.0111524163568773,0.0381679389312977,0.0614634146341463,331
